EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
17.05268,8.34019,-0.18907,1.22357,16.23994
35.77858,14.27375,5.12665,1.80853,38.53370
28.96113,12.00957,5.12175,11.07063,32.29934
27.30585,18.38237,8.75370,21.18269,22.92627
24.99761,17.19523,9.39604,6.39880,16.29579
14.99593,12.03986,-12.38661,-5.02735,9.14557
17.24507,13.11871,-7.01302,1.35538,12.12370
17.88098,3.48938,-9.19589,-0.57975,14.23334
12.96869,-2.52689,-20.74198,3.41999,16.50267
12.76451,2.35399,-1.48334,11.70566,20.34712
14.20683,1.13820,-3.51171,-3.21877,20.73492
18.44835,4.54427,10.64757,-9.24569,26.75075
28.85178,24.42879,25.25012,15.37878,37.70134
35.83868,34.91190,11.35242,23.00710,42.88692
33.37283,28.55174,21.34295,8.24437,42.59329
25.96862,22.89253,23.06303,8.73824,33.91028
17.45570,12.36144,21.62875,8.76644,18.17509
9.59037,4.82197,13.46114,-5.48530,10.56322
6.42702,14.32886,3.30187,-1.21601,13.62426
3.72230,19.27333,22.11262,14.17161,11.29639
-1.94416,13.33945,11.53946,6.76394,4.58303
2.71785,13.75199,7.11688,-4.16026,10.40898
14.40758,15.41889,15.22385,3.71647,20.38059
16.79336,13.14718,1.86092,12.22001,23.01505
15.72665,15.38467,13.83917,12.03494,24.99554
14.91033,16.09105,8.38055,11.22807,24.62415
10.38227,9.30118,1.19308,7.79894,19.78499
11.97209,5.56992,10.98869,6.07805,15.13310
22.41376,11.96073,0.69154,14.63231,14.20439
21.60462,16.75717,8.21478,16.96948,14.94166
6.68315,10.26857,0.89003,5.68056,11.48844
5.80550,8.54541,-2.71990,2.45569,10.54835
20.49281,19.68762,17.56988,11.53282,16.60121
26.17291,22.42130,8.57555,19.10686,23.87027
20.73091,13.02229,14.91222,20.52104,28.46572
13.23745,9.87888,14.22243,9.93346,21.25372
3.50266,10.56254,-3.67224,-4.06942,7.37951
-5.73840,7.55087,-0.70132,0.24862,1.95080
-7.79710,4.27980,-1.59034,5.68131,-2.49159
-5.97828,0.46363,13.18273,-6.12974,-8.51748
-4.34999,-1.52674,9.41628,-7.21568,-6.06497
-1.18234,-2.43807,-6.57440,5.60913,-4.14041
1.45976,-4.57659,6.16505,4.03649,-8.55438
9.49300,5.20075,10.29427,5.60443,2.39018
30.02812,29.56312,35.17027,30.73652,31.57173
43.38341,44.68465,44.36969,47.49482,45.36515
38.41775,41.78410,22.95164,46.46885,38.28809
36.36956,41.66992,32.53852,48.53636,33.71544
42.10281,49.95712,35.98106,42.17900,34.98089
35.79278,47.31613,40.02751,23.88702,28.81748
19.15376,31.30120,30.09813,21.48494,10.70906
13.20009,20.83976,8.90387,31.45574,1.95343
12.73229,15.24283,22.11466,20.96299,9.62765
7.56709,3.80597,7.71479,-1.95092,7.90923
6.83543,-1.62080,-3.97689,-4.33279,-5.83157
9.66747,4.85798,7.91621,4.94684,-8.16927
8.42090,5.97356,0.28141,5.24192,-2.63284
-0.12472,-2.42090,4.29320,5.16404,-8.87860
-13.50053,-5.54110,-4.35314,2.36114,-19.28384
-16.66625,-4.96763,-14.82169,-14.85964,-19.29617
-11.18904,-9.90901,-17.78115,-29.16854,-18.00139
-15.25344,-15.82492,-27.37079,-29.78987,-22.17016
-21.87837,-20.89835,-13.07736,-27.96020,-22.52563
-22.85438,-27.35567,-22.72382,-25.16909,-24.20469
-23.84636,-25.46657,-21.80541,-23.50827,-28.63795
-9.12828,-6.22105,21.63584,-8.18105,-10.93349
18.29981,9.96653,31.17237,24.46747,20.92630
27.28827,11.73628,30.39864,30.39329,31.91465
16.41571,12.83665,13.89957,5.75060,22.86429
10.08492,16.05695,4.17232,3.80691,21.68191
11.66801,14.52426,15.56743,17.40130,21.27531
13.88164,16.60427,-1.77855,18.17583,9.29672
12.48442,23.70480,6.57938,19.01399,4.48893
9.97555,23.90942,20.91387,16.75219,9.30136
17.41545,21.09229,15.64144,12.06373,11.69880
29.81219,25.55709,21.07362,24.42253,17.33045
34.41957,32.14736,18.69921,36.30726,31.27343
36.34750,38.20505,41.38988,40.37523,43.67853
39.61964,43.46853,48.21505,53.21808,43.91916
42.03820,43.45303,33.01051,53.58945,40.65126
36.97071,36.98203,38.03341,31.71959,37.75238
16.67727,25.70336,8.94344,19.75076,23.23757
-0.29428,17.48352,-2.40562,19.74309,7.18406
0.70346,18.31693,11.15233,10.37169,3.32210
3.40464,19.69464,6.00418,4.05429,3.00586
1.19461,13.49579,15.00412,9.24048,0.85697
-3.36383,4.72977,5.09250,6.90071,-4.19197
-11.53819,-3.12806,0.38901,-3.18122,-13.99483
-18.48243,-9.61018,5.28259,-12.60800,-21.33216
-14.66283,-9.81317,-0.66402,-11.42765,-14.53944
3.77764,-0.06817,23.35950,14.76131,2.96063
22.12704,16.46986,30.52611,36.88625,16.68890
25.89129,20.56323,26.01452,27.44630,25.48497
18.70309,5.74917,14.60017,14.48803,27.70373
12.85403,-3.14849,-10.71777,10.48356,20.86469
13.71613,-1.95228,6.87227,3.00574,14.17385
18.70953,-2.20153,6.81145,2.11727,14.88145
19.72768,-0.76341,-12.30738,2.64890,17.64981
6.12537,-6.15921,-19.48461,-14.19946,8.29516
-10.26798,-23.73985,-38.66394,-29.04671,-8.13183
-13.16396,-32.71676,-27.40155,-25.21457,-17.41958
-13.69214,-29.42640,-25.03698,-24.77195,-21.12680
-18.37674,-31.40237,-27.14525,-30.43144,-16.36265
-14.61339,-32.02740,-2.92594,-20.32435,-5.14914
-3.29784,-25.43158,-8.85922,-10.66765,-1.99620
-0.94087,-25.39373,-16.32365,-22.62652,-3.78488
-8.22386,-25.85978,-21.94345,-28.85928,-3.73008
-7.35686,-19.01245,-20.03548,-20.22518,-4.89319
-5.15938,-15.85164,-6.87963,-23.30097,-7.98974
-16.71754,-18.62329,-23.00149,-26.78741,-14.93607
-24.93073,-21.49104,-13.45253,-18.24543,-23.19103
-25.02552,-18.97554,-5.81983,-17.80373,-25.86559
-21.63459,-10.80216,-17.63834,-16.56479,-19.21950
-13.27293,-4.15855,-1.73770,-1.54594,-15.78193
-22.28157,-3.10263,-7.52314,4.26146,-32.22932
-46.97743,-12.69378,-16.90053,-11.30518,-49.53911
-50.47538,-26.50925,-24.81254,-30.54695,-46.82871
-26.46735,-28.12983,-34.71069,-37.59431,-28.16339
2.74288,-23.80545,-25.18493,-35.56176,-1.98598
29.36538,-25.27248,-41.26767,-29.73172,26.69532
52.33962,-25.18618,-32.60046,-16.66845,54.29774
61.30659,-16.62131,-6.99267,-2.61228,64.20692
66.24306,-8.64298,-12.54536,-1.34126,65.44134
57.91109,-14.35336,-3.73995,-12.15627,54.08967
33.01045,-26.73400,-7.36612,-20.30757,29.31703
24.74863,-24.03868,-4.48115,-14.60866,25.09746
21.50856,-11.13901,5.32519,-4.35028,24.67664
11.91416,-11.07383,-9.09979,-2.09972,15.19724
10.11739,-19.64304,-1.53717,-5.18271,11.14477
8.41488,-19.34679,-1.31331,-11.91727,5.77256
8.04330,-11.70206,-0.88723,-18.22851,7.35930
-1.76902,-6.64078,0.90598,-19.52058,4.58315
-17.70605,-13.11511,-22.12144,-23.36261,-10.83081
-34.22259,-26.49967,-14.10897,-28.14749,-34.15591
-41.23655,-32.18306,-13.60198,-23.35544,-41.18760
-32.56641,-28.37252,-22.88167,-15.95210,-30.27983
-22.91821,-22.89907,-20.74021,-16.36200,-24.34038
-27.23760,-25.02103,-35.36993,-21.27211,-29.47513
-34.05696,-30.51919,-19.08330,-24.27363,-29.71657
-32.38795,-26.37096,-16.36566,-21.22860,-25.04596
-34.84080,-21.80734,-33.06401,-15.06975,-32.02923
-44.08001,-25.05074,-22.47090,-14.33746,-45.19970
-41.95965,-21.75684,-25.65734,-19.50945,-44.97185
-23.57163,-11.04404,-12.54465,-21.82323,-29.65742
-6.01756,-4.11216,-1.73332,-13.91632,-15.80263
-2.73839,0.93534,-0.59745,-3.43529,-9.33493
-6.19285,7.67264,18.00449,-0.11871,-3.38696
-0.80232,11.67708,2.88034,3.03712,1.81562
4.57811,8.26716,-0.03368,9.08156,2.33450
