EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-81.53432,-81.96736,-81.20433,-82.32911,-80.05829
-226.38397,-231.72667,-223.73814,-229.87300,-231.95650
-73.33308,-72.85669,-71.57137,-70.70489,-79.46562
-10.09883,-15.00621,-13.03834,-11.04661,-13.97751
-39.92848,-48.85924,-44.38072,-50.41673,-43.49535
-20.80672,-33.26489,-36.24643,-41.19448,-23.17154
-33.31681,-48.17395,-52.10534,-49.24576,-34.66450
-26.61612,-33.37971,-32.39598,-29.88281,-30.19821
-8.67995,-10.40853,-9.07992,-11.78445,-14.32851
2.82811,6.64281,7.37371,8.10474,2.21401
8.16659,15.41343,16.30545,23.08209,11.80689
3.20703,8.22499,7.54937,10.67908,7.11735
7.36045,8.76056,8.92434,0.61035,8.93296
16.82483,9.03158,12.79678,2.81229,14.53826
6.12722,-5.21486,-3.36085,-3.40875,3.48008
-5.46427,-8.91299,-14.20873,-9.30672,-8.16393
-14.61224,-10.91926,-18.13024,-13.61587,-15.29175
-27.18706,-19.59945,-21.21350,-16.05637,-22.41731
-27.22576,-17.42471,-9.11298,-7.26450,-20.84279
-28.39074,-12.42099,-1.83623,-5.60197,-25.56241
-33.74312,-13.63861,-6.80460,-14.41313,-33.72734
-32.35071,-16.51523,-4.57887,-12.63436,-31.18632
-15.89304,-4.97438,10.12452,5.82119,-14.48128
-15.57334,-3.04753,4.58819,2.46283,-13.07455
-32.55718,-24.16670,-27.11985,-27.17760,-28.97236
-30.31936,-38.12123,-47.22640,-39.91313,-29.74427
-10.68820,-27.97821,-30.69952,-24.73423,-12.41878
-6.44709,-18.60712,-17.22002,-19.67437,-6.54538
-24.75945,-32.40539,-34.69877,-39.36813,-27.42858
-36.94332,-47.78434,-44.36873,-53.71772,-46.02053
-25.49424,-36.48291,-27.60950,-43.18478,-31.06226
1.88468,-11.22635,-8.20663,-16.69371,2.69834
18.28181,-0.73278,-0.12187,4.91500,17.34912
18.66290,-2.88102,1.54181,6.66067,16.56658
42.89248,-7.40022,-7.03465,-4.87948,42.14366
72.54001,1.55939,-7.12533,6.71194,73.35860
64.94469,12.86478,6.05163,25.69250,66.55665
47.71866,8.45594,11.50558,11.67053,48.16107
27.41929,0.11612,5.18875,-10.31639,29.06806
5.36611,-6.28920,-1.58214,-4.61151,8.40609
-9.03004,-10.98306,1.03059,9.48520,-5.84393
-11.86986,-11.93725,4.22221,-0.02461,-9.92692
-12.81736,-13.28890,-2.92590,-17.08780,-11.73577
-5.64495,-7.55578,-1.24248,-2.69322,-4.47633
12.35032,-1.51376,5.51992,17.66706,12.26822
12.00026,-10.62860,-9.73699,-3.30263,11.72681
-4.16288,-25.10523,-28.73005,-32.41062,-4.49996
-4.76437,-28.78702,-24.47788,-29.39706,-6.26346
0.41708,-15.35763,-7.61811,-17.66682,-1.84153
-13.31736,-0.53171,2.86414,-9.51408,-16.03458
-14.81600,2.07973,3.71448,5.24779,-15.91344
-11.79022,-1.52674,1.30941,5.35957,-8.42350
-22.98625,1.05932,6.35948,-2.83130,-20.21760
-24.10244,7.83740,7.60468,5.53082,-26.40820
-19.34410,5.65484,-1.76803,8.35208,-21.62778
-13.26227,8.56957,4.04483,10.31463,-11.91329
-2.47454,17.04830,15.37248,23.65394,-0.34698
4.96467,13.74422,11.58624,22.39902,2.75849
4.33907,11.57341,12.05171,12.89924,-1.45142
-13.70100,5.31768,10.22698,0.49959,-16.43541
-30.58152,-0.31686,7.33985,-8.38478,-30.10822
-10.15996,23.34000,33.55500,20.17174,-11.17096
16.00228,42.83307,48.62478,51.98494,14.76884
4.43632,27.40111,18.34465,38.05195,5.03947
-8.16864,15.73233,3.02222,16.58991,-7.46955
