EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-3.27896,3.39273,-1.66600,3.04548,-9.85480
-7.24583,3.40071,-5.21758,3.65748,-21.45931
-3.72066,-1.52956,-6.32967,-4.02812,-13.28163
-1.34322,1.09462,-3.10499,-6.57486,-7.40745
-10.03219,-2.63313,-7.97089,-9.14305,-22.96134
-9.06563,-7.64199,-17.29723,-11.34610,-29.55610
-0.37459,-5.58068,-14.44188,-4.93643,-19.47292
-8.10619,-11.47748,-12.94779,-8.84729,-19.06107
-8.60392,-5.94387,-12.53604,-10.16275,-17.90674
-1.94136,-0.74511,-9.20126,-6.90220,-18.82319
-4.10541,-3.83686,-8.41232,-8.10332,-23.19629
-0.39104,6.51934,-1.74978,-2.10022,-10.85736
3.49774,6.63726,-1.39727,-6.90455,-6.33638
-0.72620,2.32710,-6.28463,-13.96015,-14.73663
-24.20890,4.23674,-8.43984,-13.95559,-31.07901
-33.33727,2.71303,-7.41984,-15.60259,-37.56928
2.16625,6.19779,5.62733,-4.50152,-4.98315
15.37151,1.62498,8.77156,4.52625,14.08615
2.08607,-4.31502,1.01517,5.12649,-2.87924
5.02556,-3.63123,2.49758,4.88035,-15.41293
5.96661,-3.30000,5.25395,1.10733,-12.62791
2.91436,-0.40766,6.47563,1.63910,-4.25166
0.15037,-4.58462,3.76209,0.22984,-7.65204
0.22753,-3.03715,3.45122,4.02895,-8.77372
3.55202,-1.77811,3.24660,6.63354,-7.36872
7.64180,-11.14291,-3.29965,1.60682,-13.44883
10.53446,-8.02472,0.78006,8.88477,-9.84626
-13.77790,-12.28791,-2.91706,0.37923,-24.56538
-26.72883,-22.45616,-11.27641,-13.54388,-41.04834
-0.49876,-16.45539,2.00675,-0.70754,-17.29693
8.03137,-13.74734,6.43230,5.70887,1.33733
-2.49407,-14.18250,-3.45133,-3.13938,-12.47722
-12.26958,-13.47404,-7.91371,-17.86621,-34.94146
-16.29439,-9.70897,-10.09283,-18.38134,-24.84535
-7.72453,-9.72212,-16.48466,-1.90256,8.37733
-1.38233,-20.10720,-24.34617,0.99121,13.24149
-2.86822,-14.10459,-16.39647,6.36937,4.94105
-17.72847,-7.28869,-5.63212,10.65253,-0.24217
-15.97976,-8.97032,-2.10926,2.97651,4.40761
12.61056,-0.52459,5.38323,6.52399,19.43818
9.81466,2.31832,6.31094,12.61232,14.52336
-8.34545,10.38932,9.81191,20.34979,10.69820
4.19392,15.62573,12.96204,23.61654,24.07322
19.62129,3.71854,-0.17286,13.53678,31.04390
3.19658,-0.41299,-8.77426,8.02909,19.99106
-18.60692,0.86495,-6.98291,7.25959,-2.55072
-9.09192,6.31964,-1.20325,12.13941,-2.70199
-12.63624,5.91339,-1.72613,9.02903,12.69855
-29.47776,3.51307,-6.92989,1.91812,15.15963
-8.24448,16.56601,0.45782,13.36818,14.10380
6.61525,12.98325,2.33485,12.73852,14.06710
-1.52339,1.09821,0.84395,2.56348,20.57962
-2.60514,1.47915,4.37794,0.37252,18.46308
-5.87159,1.35937,-0.68831,-2.82084,5.69656
-7.67521,6.52087,1.49452,4.57352,12.94687
-7.24221,6.62549,5.72309,9.21645,13.79583
-7.79494,9.97040,1.89062,8.07333,-0.68386
-10.99024,20.28437,-0.77329,6.27000,-1.32518
-9.98136,19.88312,-5.26923,-3.38053,10.53141
5.30087,20.22126,-4.60257,-2.18302,16.98531
6.85496,15.67447,-1.31682,1.66665,-1.69432
0.04651,14.74191,5.64722,2.74416,-3.82136
2.91687,18.70211,15.17791,5.54463,22.79223
7.03619,9.68385,9.17085,3.03747,23.61217
17.18365,6.24185,1.01463,8.67046,18.11612
9.18029,1.45612,-5.23450,5.36460,20.50697
-1.49588,-1.47775,-9.80038,-3.69889,17.09775
14.36117,5.05762,-5.01041,0.28961,19.70472
14.13608,-0.27480,-8.75695,-6.41997,16.18085
5.18658,1.80147,-10.37905,-6.65109,9.77624
15.88456,7.71306,-1.39669,5.67233,10.47001
27.21336,6.41810,6.70066,8.41567,17.50235
23.16347,9.37075,14.85428,8.10553,23.09186
15.48873,5.85529,14.43423,8.72691,20.01934
29.00383,9.17049,12.76189,16.60917,27.74381
32.89311,10.07940,5.42139,12.30629,26.66697
9.89809,-0.44415,-10.57367,-3.31331,8.27903
-9.47860,2.73042,-7.21162,-1.83928,-3.23646
-12.79578,5.01629,-0.85367,-3.86505,-13.79403
11.93211,2.06946,-8.40862,-8.56341,-7.10338
22.44712,-1.79110,-14.40614,-10.32448,-1.66502
-6.17400,-6.40013,-13.02504,-15.40250,-16.76043
-13.55757,-0.68479,-3.88485,-6.21942,-10.05627
-0.34353,-0.55019,2.44793,2.68352,0.36852
2.66444,-1.21176,7.52392,3.77784,-5.14836
-1.07236,0.23899,7.75379,-0.00410,-4.32265
-6.89785,-2.79668,-1.78409,-5.60736,-4.57068
-7.59809,4.20507,-2.07743,0.75696,-15.50495
-6.78408,5.70281,-1.53248,-0.42663,-23.95477
4.09809,6.31268,-1.53786,-0.05789,-6.95212
11.28719,12.04604,4.77619,10.14604,6.12764
2.21053,7.76387,5.22206,6.76087,-4.57150
9.30532,7.55108,9.19352,4.35976,2.07629
13.06240,5.02566,11.39789,2.73723,9.20385
1.19078,3.23303,7.62311,0.14260,0.44175
0.37347,5.73644,6.06166,0.52207,-0.80568
1.52151,-2.40965,0.50711,-6.64078,-2.10418
-0.57897,-0.41009,1.20213,-5.08123,-2.59659
-6.85308,7.21519,2.25332,-3.02547,-2.01492
-0.56572,14.69211,3.35068,-0.97976,6.60164
15.90245,25.34210,15.24999,7.20229,18.06638
9.88010,19.65027,14.93623,-1.89303,9.17125
7.57659,17.06509,7.22332,-5.44417,10.91008
12.55586,19.87556,4.52935,-1.46411,15.11011
2.74167,15.73894,2.16864,-10.03993,-6.67348
-6.57069,10.34689,0.68950,-20.45633,-15.50038
-10.08324,0.93125,-7.55812,-29.29187,-3.89485
7.72892,10.77421,-4.70175,-15.60217,10.80233
20.20937,26.62101,8.92839,5.60869,11.59088
2.22664,21.67826,10.62685,7.26197,6.13360
15.92161,15.08208,11.51125,8.07125,31.27837
56.84651,15.67342,15.07332,10.55486,59.55314
72.38981,21.71965,21.01390,16.73921,74.69890
64.47733,10.21911,22.04381,16.29336,80.03662
63.05208,-5.67719,14.86885,8.89237,69.57182
63.53149,6.88962,17.95197,13.89150,54.10716
37.38350,13.63741,18.93349,11.71268,34.50510
30.60195,9.35954,15.52408,8.45321,42.74834
42.56806,7.68258,15.79849,8.87244,55.12266
26.06606,6.10394,11.99445,2.28197,27.67329
0.50645,9.95312,12.18233,6.35192,-4.62113
-15.43898,0.32140,6.71599,4.58475,-19.74531
-11.74848,-8.61324,-4.59465,-4.41663,-12.46113
-12.24238,-11.79003,-10.42631,-8.32760,-12.34486
-23.27281,-20.12834,-14.13406,-12.92571,-30.96669
-15.47963,-10.38109,-4.69143,-2.69674,-22.98337
-16.88490,-5.78272,3.28494,3.76085,-10.96441
-20.31800,-11.81233,0.82662,0.84380,-14.94442
-10.30027,-7.34316,3.11709,4.86371,-15.98835
-16.10025,-6.85490,5.12720,1.50160,-19.69144
-15.40378,-5.32086,12.07059,1.32006,-15.44930
-8.69232,-2.59150,18.62850,3.64802,-13.19736
-17.80253,0.83246,15.99206,0.33733,-22.02848
-26.45680,4.20591,6.93026,-5.50015,-30.02871
-25.86264,1.05836,-8.51371,-14.00381,-36.84707
-20.13702,7.99137,-8.38005,-6.25377,-31.69351
-29.98567,7.92359,-1.88797,-2.59964,-27.61448
-37.19080,4.07850,-2.79155,-8.01163,-23.78955
-16.08410,17.39004,8.70386,2.26460,-10.85162
-5.02542,18.42640,17.30947,6.53891,-14.74922
-11.96527,12.37822,14.34217,5.77803,-18.42552
-8.85896,15.13935,11.45409,4.66201,-7.11364
7.64129,21.43216,10.50661,0.35404,3.65662
5.47225,23.37000,9.47184,2.31956,4.08765
-26.14051,12.98384,-0.15275,-1.56716,-12.37094
-27.32726,16.39341,1.44711,3.24264,-15.76097
-9.65649,20.07426,9.43502,9.41867,-14.83344
-20.44791,7.31875,1.83616,-0.95098,-25.97034
-23.61716,8.22744,4.53364,1.20258,-19.08034
-18.31845,7.70951,9.93431,5.00863,-17.45490
-27.45661,1.51776,1.29147,-0.08742,-30.35704
-41.61983,4.31033,-0.95014,-1.16656,-31.53477
-37.85918,9.11712,5.83489,1.15628,-22.53131
-11.61580,12.80206,8.28602,5.42656,-14.24104
-4.34999,5.22083,-0.76527,-0.85225,-18.16022
-9.75815,4.51749,-1.54229,0.63578,-13.81345
-12.52732,6.00641,2.53042,6.41443,-12.26476
-21.07162,-6.27688,-6.04154,-3.87583,-29.38800
-11.85442,0.84381,-3.13261,-2.77002,-18.52088
-3.39323,11.52006,-0.95811,-2.32262,-2.79992
-8.00155,9.60869,-11.71312,-6.52349,-14.76507
-7.09450,13.88930,-12.71726,1.03321,-19.05830
-11.40252,18.81236,-10.54870,0.84260,-15.24099
-15.58650,22.27994,-8.03177,0.28626,-16.14855
-12.90742,16.11819,-6.77670,-2.25047,-15.17258
-0.81785,14.61403,-2.73490,-6.15844,-2.27869
6.32598,19.58260,6.27581,-1.61676,2.91371
-9.64276,5.98795,-0.92922,-7.71410,-14.26564
-16.75803,-1.18429,-9.06262,-13.09876,-19.49274
-13.46882,1.68840,-9.57548,-11.41524,-15.38108
-11.59765,3.60140,-14.77140,-6.41076,-9.31981
-8.77572,3.38552,-18.51248,-1.92682,-4.88378
-19.29704,-9.36701,-24.33129,-13.11090,-23.24817
-22.88684,-8.56054,-22.46889,-14.64572,-25.59097
-19.49550,-3.97481,-13.13947,-10.11532,-13.54594
-21.72656,-10.14259,-5.46574,-12.32040,-19.34231
-18.88722,-7.08992,5.49390,-3.44729,-17.07049
-21.06482,-10.05419,3.27371,-2.12674,-10.68552
-21.10042,-14.00543,-4.26316,-3.53504,-8.35649
-19.41523,-14.32539,-7.50885,-0.08931,-5.63567
-14.31554,-16.95831,-18.59400,-0.67135,-3.57436
3.17018,-12.54923,-23.62807,5.76814,-0.25476
1.14049,-15.95479,-22.61505,4.70494,-5.10812
-3.35669,-16.38433,-18.40100,2.37245,3.55446
7.11719,-10.67419,-7.11090,7.46960,15.31914
4.41906,-9.53719,5.14152,7.70687,2.75167
1.41002,-0.66853,17.29186,10.71398,-3.62817
5.73651,-0.85116,13.29869,7.68494,0.93493
16.02079,-3.73504,3.29824,6.41418,11.67367
20.96507,-2.05091,5.18323,9.92233,21.26376
9.88200,-10.21755,3.56033,3.63209,14.01056
9.85245,-12.96032,-0.14207,2.78209,9.40107
16.72733,-11.64232,-4.73919,-1.10536,10.22854
23.00946,-7.60774,-5.76670,-6.29528,18.82260
23.85707,-7.91041,-2.13612,-3.99483,24.37292
10.16673,-18.07522,-7.15873,-6.12753,8.52488
9.27823,-15.15902,-7.35162,-2.81836,2.52674
15.63903,-14.09029,-6.38393,-6.30836,0.19227
17.02339,-16.26720,-7.60231,-9.18043,-5.18998
13.08249,-13.39475,-1.83061,0.79342,8.18271
-1.27422,-23.71499,-4.23199,-2.92168,17.39806
4.28985,-25.14486,-3.46836,0.04954,13.93599
19.17442,-16.01086,1.76031,11.90070,10.70527
18.18452,-12.35013,-3.06683,8.85127,16.05735
11.62065,-9.85519,-5.09290,0.79165,12.49522
7.63891,-14.43565,-6.81615,-7.57285,-4.87477
22.99152,-12.25291,-8.86779,-3.55450,11.48828
25.65804,-10.11437,-10.35616,0.57045,23.20883
3.09925,-13.98379,-11.02380,-5.88807,-2.85405
4.88311,-9.13499,-2.90072,-4.81257,3.60181
18.25327,-11.33354,0.93290,-4.35528,27.23848
18.63974,-11.65005,7.29099,-0.11583,21.73360
14.97139,-8.33508,16.37294,2.55371,16.82595
19.43185,-11.43414,11.93390,-1.24387,26.73119
26.73592,-8.60970,9.88443,5.67616,26.63098
10.63884,-8.51832,8.57630,3.81810,10.57815
-3.33557,-5.98600,2.33415,-1.37141,10.56758
-1.08783,-6.69263,-4.22303,-0.43265,12.22466
-3.29950,-13.85240,-10.31577,-5.64244,-5.06128
3.75336,-7.81908,-4.70735,-1.80802,-4.65375
7.91397,-8.94196,-1.37512,0.99035,4.41260
-1.39767,-12.43861,-4.87819,-3.19630,2.63349
-5.74082,-10.00673,-4.39452,-8.44000,-2.26657
5.83442,-11.36840,-1.39953,-11.70956,-1.21305
28.11052,1.83739,13.11091,1.27405,17.77593
26.33769,8.74955,19.43575,2.66544,26.00312
16.32410,3.53016,9.94370,-7.39732,24.26294
21.39655,3.97337,6.73658,-4.64236,25.97410
21.77840,2.52636,3.18566,-2.61023,18.96364
21.44317,6.14868,-1.04629,0.98847,22.32967
5.97790,2.27155,-6.45289,-0.94857,23.38732
-6.29250,-2.42050,-9.42861,-3.27854,18.20116
11.43582,0.92021,-3.64086,2.46293,17.27143
14.69777,-6.66345,-4.18473,-3.02306,5.60732
2.20148,-4.92674,-1.18700,-3.99056,6.77163
-4.46650,-3.00294,2.79633,-3.09229,10.47520
-2.20863,-12.03099,-1.81059,-6.08405,-0.74697
13.41984,-8.49506,-0.17443,-0.15903,0.25881
26.44063,-1.07428,-0.59562,-2.32857,9.48881
28.39068,5.83133,-2.96626,-0.64211,16.82924
8.88781,2.37627,-8.33699,1.33978,8.49188
-6.23766,-9.62475,-19.35191,-9.83734,-3.33222
9.66076,-13.91348,-22.15951,-12.37130,7.02917
13.48809,-21.16723,-23.77519,-16.14561,3.78479
2.85074,-15.53537,-13.96612,-19.26649,-12.16686
0.19017,-5.44733,3.02443,-12.30361,-5.93342
1.97500,-10.85439,3.96176,-1.46461,12.61497
3.67079,-11.97848,6.28249,8.52170,16.22089
-7.40491,-11.88470,12.75574,1.51691,0.28479
-7.21206,-9.63778,16.68862,-0.47749,5.95611
0.30323,-13.45086,14.65075,1.92648,11.56997
-14.04324,-24.41804,3.12140,-11.86658,-21.50153
-20.51176,-17.52883,2.34883,-14.20649,-29.33945
-12.00960,-13.77620,5.37517,-10.56060,-3.85324
-2.62923,-17.84901,3.08717,-8.12498,1.65338
-0.82324,-20.23653,4.78952,-3.75845,-10.46806
-8.76349,-28.50249,3.12290,-7.92336,-14.68317
-6.07435,-27.29952,0.11072,-3.85863,-8.78648
-3.23726,-22.23758,-0.56890,1.91672,-11.69166
-1.49210,-14.60821,3.62275,2.06942,-5.20764
3.95463,-11.33136,2.10928,-2.64658,6.34503
3.06459,-23.17596,-9.04056,-12.77913,-2.93333
9.48172,-18.09150,-2.24228,-5.98827,-5.76978
6.95239,-13.45932,5.77175,-4.76695,-4.94464
-6.59077,-23.72380,2.17865,-14.88835,-4.20995
-5.85652,-20.50501,4.30608,-10.28463,3.20197
6.45241,-12.05008,-1.90466,-6.90366,2.51578
19.39171,-8.52903,-4.74551,-6.54557,4.19476
7.13115,-12.40255,3.93676,-9.58791,-2.99698
2.10480,-10.50311,4.09655,-5.31154,1.65439
