EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-57.41317,-24.62157,-22.11728,-15.34013,-50.34770
-184.89529,-71.25464,-71.82481,-64.74309,-175.83829
-61.59276,-57.43729,-56.56853,-61.33165,-77.04674
-6.54654,-43.87223,-47.97817,-52.40719,-17.31042
-16.17335,-36.36292,-46.82787,-54.43805,-41.93370
0.58612,-20.29421,-30.92666,-33.52806,-33.83709
-28.28599,-28.75205,-35.33996,-9.01733,-23.40318
-46.46107,-44.03379,-47.69284,-18.16216,-25.82487
-31.25444,-33.63205,-47.38634,-39.31744,-36.25553
-3.30211,-18.23287,-32.66711,-38.57659,-19.67990
6.37157,-18.20411,-20.98159,-30.20391,-3.99336
1.71965,-16.07108,-14.18899,-20.26148,3.19818
-4.77259,-19.46304,-7.46004,-10.62799,7.49254
3.53162,-17.20673,-2.89271,2.83124,5.93318
8.56721,-5.89232,2.50976,8.20644,3.98703
3.57611,-5.43259,1.14709,-8.55356,-0.43844
3.02641,-8.92123,-10.43237,-27.14463,-1.28665
-1.05953,-17.85305,-18.12706,-30.76627,-11.96369
-36.89140,-19.76087,-13.65545,-8.85560,-26.98479
-66.67233,-9.73201,-6.07024,3.26102,-25.14978
-18.05154,-6.54833,-8.17430,-19.81691,-10.35653
15.62713,-10.69541,-18.71686,-34.17233,-0.38002
1.85149,-21.44940,-28.39721,-31.96552,-13.13203
-6.60670,-24.59537,-29.61722,-22.73227,-21.46600
-22.69805,-22.03530,-24.99320,-20.28032,-17.31398
-45.91937,-19.76129,-21.09043,-31.69396,-32.11523
-47.81117,-0.03121,-11.43928,-12.24294,-38.17872
-19.89997,12.15000,-0.27380,13.55985,-14.21576
32.93196,3.20420,-4.16024,1.77105,14.38426
30.00011,-13.82246,-22.74474,-22.52415,10.85422
-21.54665,-37.61170,-41.73785,-43.67103,-26.28594
-16.85484,-40.90535,-46.88369,-37.86277,-38.39371
-6.50278,-28.59868,-42.31060,-16.62168,-28.11948
-25.03325,-19.79876,-34.29002,-14.58585,-27.55483
-11.13710,-12.04696,-22.94266,-17.35587,-22.74836
9.70390,-15.91421,-23.13042,-20.56602,-16.93525
-6.19984,-9.49443,-25.12321,-18.19372,-9.38431
-21.37389,6.71234,-11.03641,-6.40943,1.60059
-5.08881,5.58813,-1.73915,8.77250,12.47811
28.02139,1.46744,-6.48115,13.10525,17.51057
5.56210,2.83900,-10.92588,-15.79922,-0.94147
-23.24499,13.76394,-5.22204,-28.26413,-2.22495
-1.04896,24.43518,6.02523,2.09160,19.40227
11.60508,28.66576,8.85841,21.48333,16.29677
10.30665,30.75681,3.48314,9.43685,-1.03161
1.90056,11.87807,-4.52590,-12.86222,-16.42458
-7.57634,0.62035,-5.83138,-11.34556,-19.60447
-16.45902,15.03078,0.47015,0.89407,-17.49247
-26.73137,25.46144,1.42461,-3.24534,-20.71313
-14.84986,23.07370,0.05724,-6.54712,-18.64660
-3.83655,8.44263,-0.93071,-18.90115,-24.63634
-5.10835,4.64066,-1.47712,-28.71665,-20.95005
0.05491,7.58715,1.34193,-8.71505,-1.02071
-3.29299,1.39103,1.94839,15.34768,3.89354
-6.71637,11.37897,6.26557,25.98512,1.62536
3.65213,21.27996,17.43725,19.04162,4.83146
14.83855,15.53413,22.69249,9.26781,8.82779
11.39418,7.67930,19.24341,9.06170,-0.23160
-8.37449,5.68977,19.54639,12.54517,-6.82470
1.19176,24.46265,32.49734,30.56145,30.84699
43.91830,33.23278,42.64241,38.97531,82.32220
41.17326,24.17213,40.54789,33.49956,69.88184
14.04392,24.67381,37.19415,40.30000,26.18285
0.19631,21.56547,31.07380,39.07685,-0.99564
1.15825,19.03297,24.85303,28.51602,3.46349
12.17980,14.04714,26.41296,14.85882,23.61350
5.26480,0.90473,21.73443,1.07448,19.52489
-0.91398,7.29917,13.29774,5.07225,0.26133
1.82417,14.12081,5.25938,3.18433,-0.56473
8.52997,-3.02641,-9.32862,-7.87128,22.39528
0.25482,-19.72515,-19.85930,-15.36165,27.98782
-0.98269,-3.07178,-10.94320,-13.20200,16.85744
13.08985,18.40984,5.08715,-1.75602,14.95562
2.61031,13.10337,10.43897,-2.69998,-1.29196
12.55469,21.99135,19.05094,8.44064,2.06125
21.19051,33.90568,34.92132,37.04762,11.31752
2.02485,20.53620,36.06138,48.53925,-2.48408
0.63138,14.54429,28.16924,38.93800,-7.39487
-9.18526,16.19869,24.00946,12.38631,-14.58677
-17.51223,26.71369,23.34594,1.29773,-22.28870
-0.34503,34.39389,22.06143,4.94806,-14.37535
5.22202,14.81701,13.31729,2.78229,-12.79072
-8.73876,6.54904,14.86615,23.21917,-20.66105
-8.72212,19.81734,31.49133,37.02075,-20.19659
17.83249,22.94752,38.28694,18.35629,-6.98427
8.19875,16.07395,34.68487,11.64129,-4.57755
-16.74139,19.39222,30.49547,20.32934,-15.95360
5.84507,23.78663,21.76017,18.74914,-15.61389
7.19213,8.01132,11.51510,14.54362,-14.53560
-16.15348,5.65260,10.92272,27.80268,-18.40843
3.07392,17.20768,9.88083,26.55890,-22.44965
31.21536,6.10829,-0.98228,0.24328,-25.75603
27.59866,0.77643,3.48490,3.31393,-11.68120
6.86390,6.19120,18.58142,8.86693,-0.79572
0.31285,7.20884,15.87068,-7.79524,-2.65877
15.45793,15.50062,9.75824,-3.00363,3.73670
19.27070,17.88908,11.48292,8.58806,2.28989
8.74160,10.85079,10.57790,6.61988,-5.75567
6.28288,-0.54587,5.64510,-4.19164,-6.57841
16.92241,-2.82223,1.38537,-16.41762,-4.69254
22.39199,7.98875,3.87334,-18.71886,-7.75679
10.42499,9.38232,11.50312,-7.20543,-20.92023
5.32778,15.89341,17.41329,23.03333,-23.49343
5.84846,21.44973,18.34565,31.20027,-21.22447
9.48042,13.21882,19.65312,12.51152,-16.68894
18.69329,10.11627,22.13689,12.82971,-4.31966
4.91754,2.82219,14.04292,9.63861,-13.84413
-4.95990,2.67574,9.68758,0.51976,-21.88310
1.39122,13.61037,20.87676,5.87332,-17.20787
-7.67888,13.50493,23.28488,5.21025,-26.36428
-11.19528,5.69461,15.44324,-0.96274,-26.11339
-2.72618,-4.75656,13.95342,4.12717,-15.28888
-0.14277,-0.69187,19.26009,29.73659,-12.86045
-4.39483,6.24094,22.50173,47.12704,-14.16963
6.82046,-10.15388,14.57870,33.52844,-13.82426
19.97825,-28.41156,2.83216,14.84803,-16.71329
-14.33063,-30.23068,-2.28349,-1.67295,-27.19269
-29.53249,-14.17309,-1.06679,-8.34878,-20.13086
13.13273,-5.87909,-0.23165,-11.79055,-10.61275
31.77140,-9.40909,-2.51366,-19.86810,-18.08100
17.22821,0.07569,-0.26861,-2.88180,-8.09227
-3.12827,-8.46745,-0.71087,8.65951,-13.21353
-19.71433,-28.77245,-9.14393,-7.15125,-46.19399
-14.22837,-25.86941,-11.92908,-14.60502,-42.06233
1.11957,-14.52875,-10.78350,-13.76681,-11.06831
10.06802,-4.99457,-12.89458,-11.80619,-4.11195
11.87618,-10.04165,-17.94465,-16.06046,-18.37752
13.95909,-12.19009,-18.71983,-19.48248,-14.12180
11.52529,2.40871,-6.90431,-11.39335,0.55727
3.75744,1.96372,0.39588,-7.80617,-6.62541
12.75507,-5.20385,-5.50840,1.94987,-8.28064
17.28935,-10.46519,-9.98448,2.35437,1.00371
10.06103,-13.23171,-10.32901,-6.14540,1.14309
4.70307,-15.53639,-18.03129,7.83466,-3.93383
-16.91071,-26.00674,-29.33690,13.58600,-17.13436
-16.15926,-11.28339,-17.14541,10.15217,-16.88217
8.01656,8.35427,1.10450,7.55320,-7.47501
-5.99968,-9.83656,-12.91880,-11.30361,-14.73155
-41.72892,-28.83389,-30.25810,-29.09550,-24.60523
-49.07281,-23.68029,-25.89190,-42.24913,-27.93827
-12.19742,-8.78695,-21.09662,-41.35669,-23.27646
12.27840,-5.90655,-19.95641,-16.32660,-22.29669
-6.07566,-11.53401,-17.68304,1.82455,-27.15730
-22.29934,-18.21838,-26.24678,-15.39038,-27.94145
-32.27333,-33.29392,-35.85020,-39.25311,-32.34822
-28.63938,-24.24573,-23.18103,-25.24642,-23.69441
-6.42169,-8.47031,-12.10200,-20.15817,-13.55212
-4.92302,-25.96258,-24.10977,-31.40337,-24.35776
-19.70668,-33.60574,-28.41474,2.62738,-26.42636
-12.36210,-18.50140,-16.50697,21.26245,-18.89740
10.19546,-9.13141,-8.51070,-8.32739,-9.93666
3.82855,-11.55263,-8.61383,-18.41288,-4.23423
-11.81244,-12.00700,-13.27945,-15.07994,-11.72513
7.28614,-0.53021,-8.80119,-22.55200,-8.28704
11.95711,-4.14045,0.46699,-22.80598,-4.80136
-13.36568,-14.18670,-4.09860,-2.85838,-16.79040
-20.36542,-8.74326,-13.13137,9.27518,-20.78756
-6.64315,-6.98726,-18.87306,-3.71457,-13.60568
-1.25872,-4.97163,-24.36636,-3.90113,-7.35150
-24.48945,-9.79275,-33.16242,-6.86965,-18.33378
-31.25938,-23.04661,-42.10211,-25.70105,-29.29762
-2.56651,-20.60517,-33.00468,-19.12076,-17.31414
3.05821,-13.26508,-12.96351,1.18681,-3.01554
-4.70677,-15.35060,-6.94778,12.38620,3.47156
6.96967,-24.33242,-12.67911,2.14451,0.21162
14.62734,-15.24008,-12.64095,-20.74114,-2.01321
-13.16389,-3.67864,-13.39472,-23.67863,-5.14302
-48.46502,-25.01385,-27.55178,-23.24281,-26.51850
-21.76190,-29.92326,-35.93462,-35.02934,-30.08368
6.48080,-13.86174,-31.93460,-38.81568,-16.84684
-26.48562,-14.33719,-29.68769,-14.62976,-18.04353
-34.33342,-15.78273,-27.53764,9.49185,-18.46184
-1.59742,-20.26171,-25.43117,-9.39191,-15.68399
10.43171,-18.90412,-19.04155,-27.01595,-3.53678
-2.24183,-8.85961,-6.83463,-15.02855,6.95997
-1.80822,-9.61273,-1.65014,-9.00031,-2.25841
22.69721,-4.07106,3.85973,-5.78265,4.54396
28.73179,9.43426,14.30907,1.69495,28.10473
21.89641,12.37900,18.48817,8.52523,38.09815
10.70869,-7.13649,15.98830,12.84290,31.84338
-7.46670,-20.75964,9.21687,15.84230,24.78510
13.13386,-0.07668,3.48660,15.21700,30.09758
32.17098,2.25505,-5.00056,-12.33097,26.28109
12.25209,-14.67086,-18.52762,-31.63591,15.14806
6.15345,-9.18623,-23.36768,-18.55342,11.00664
4.94754,-8.49860,-24.62595,-20.95119,3.69309
-16.82465,-23.42494,-32.14115,-30.24089,-3.27448
-21.18220,-30.75949,-35.89763,-27.55296,-11.76138
2.09744,-19.10937,-25.72947,-30.10317,-9.15363
4.38463,-8.18830,-9.87142,-32.16910,8.07725
-7.31518,-2.31853,-1.96640,-7.67447,20.46188
1.06729,8.11192,-1.56283,28.81243,29.79983
3.35079,-5.24488,-6.97046,14.69773,25.66798
5.53174,-16.01623,-11.66471,-21.40865,19.69031
8.58394,-4.97129,-10.76153,-17.30704,26.94303
5.59033,-11.75307,-12.78864,-5.07550,28.60620
20.35784,-7.58737,-9.77388,0.54293,23.95885
0.52843,12.99169,-1.12583,4.93026,14.09483
-27.17421,7.42257,-4.52076,6.38372,13.35420
10.21888,-9.63024,-14.00672,5.30426,24.90688
29.73624,-13.91896,-14.33656,-4.38058,16.55885
-1.23035,-7.20623,-5.16414,-6.32720,8.16230
-28.88566,-9.32993,-2.84051,-15.98352,10.46532
-28.62911,-12.74330,-9.22516,-24.60514,8.32085
-11.46800,-4.59053,-4.79080,1.67704,4.67001
-23.04061,-9.59551,-1.34360,8.64452,-15.18745
-31.38313,-17.92587,-10.60329,-7.56424,-20.81285
-13.19372,-17.95175,-16.79461,-7.20871,-1.15397
-6.36522,-11.13562,-16.16709,-14.09480,2.28809
-1.40847,0.93150,-7.72659,-22.64851,3.76545
0.85418,-1.66457,6.02306,-11.09155,12.26498
3.52105,3.52935,13.78834,11.94215,17.17351
17.59345,17.61166,18.78869,19.24511,18.80354
13.78970,12.82534,24.06736,9.27377,12.03185
-4.28259,12.11535,21.46172,5.54114,4.27359
-0.71698,15.99404,12.30454,-2.12090,-1.05215
6.69524,17.42085,13.69560,2.47513,-5.33562
-14.22670,21.43762,21.39935,20.71989,-18.70176
-5.81577,19.15944,17.06371,16.61492,-4.14828
58.19656,24.66128,19.62331,16.90900,71.61619
72.61799,35.48532,36.68478,31.81353,100.52176
22.01334,37.59227,38.84340,33.85374,53.14481
12.28929,26.66866,23.50921,22.55096,34.46639
26.65287,18.52356,19.72960,16.10791,31.24485
10.14221,32.66168,33.57031,27.69822,12.44110
-4.58541,30.95351,36.16976,35.87049,1.78519
-12.41910,8.14969,22.90060,37.69807,-9.12926
-7.30284,2.14252,17.54900,33.08077,-13.55205
10.17323,11.08635,20.70545,10.12200,-8.15962
-1.59333,21.77147,24.20333,2.73139,-4.21227
-18.73454,15.05539,25.00382,6.12441,-1.46030
7.62101,5.19203,22.67791,-0.63104,5.49774
18.04190,12.09559,21.37368,-3.00276,8.23581
-8.59735,17.60786,16.48536,0.62385,10.20205
8.51738,23.93189,9.16462,22.89030,23.22753
16.41641,11.10663,-2.19596,25.52352,4.01156
-27.20587,-10.31168,-17.92531,-15.39400,-39.10676
-20.71400,3.71006,-16.16673,-29.79313,-20.61359
13.38179,11.24567,-1.87535,-8.08560,25.09751
25.29518,2.53847,6.43230,13.57110,38.24003
21.40377,14.21315,19.58466,23.54506,33.28582
-5.87101,25.11878,35.60640,26.47998,28.59233
23.23954,17.36922,39.46380,39.68534,79.50123
64.77109,15.20792,38.83480,50.49395,112.18847
48.82299,36.70969,44.94266,48.55833,86.11045
27.19627,40.56961,43.39429,29.38687,72.70947
8.73907,19.88332,28.54490,12.16555,37.80598
-8.05613,20.80731,24.38303,32.46173,-9.42790
-25.14647,22.67951,29.44326,42.93648,-29.50075
-9.38352,10.50047,23.57298,15.03843,-22.22139
-5.03485,-0.17949,7.33810,-10.39425,-23.18077
-13.20515,-5.13417,-6.92895,-14.59742,-28.16762
10.61132,7.37175,-5.46295,0.25731,-3.53051
-5.45063,7.99849,-3.17000,2.48753,9.48460
-4.12240,-12.17286,-15.92230,-14.53414,1.31496
30.94498,-17.01184,-20.15583,-27.40300,1.64814
10.45488,-5.42176,-11.26556,-25.25157,1.31803
-12.92955,2.63216,-8.50326,-2.86486,-20.26226
8.95462,-8.27412,-13.40481,-5.19498,-40.61841
15.65813,-17.28728,-17.39042,-28.94546,-41.68673
8.10874,-16.97531,-18.87744,-21.77224,-36.84969
25.18912,-26.10062,-21.74953,-17.03277,-40.19508
30.11216,-17.14531,-17.61337,-21.60700,-32.67227
25.74482,-1.09042,-9.15629,-15.96067,-19.30095
23.46671,-8.64442,-11.37892,-20.53297,-19.23969
-2.70753,-18.28165,-17.68341,-25.58375,-16.79634
-27.79282,-23.85795,-21.00403,-14.24012,-9.95140
-1.48492,-25.60687,-21.35333,-6.65212,-1.30774
32.34434,-22.24439,-18.42514,-22.17310,-2.19439
15.18309,-19.14107,-17.46436,-19.12897,-7.39378
-7.31816,-20.92174,-19.93240,13.23406,2.07095
-15.96667,-28.59017,-25.07119,9.53276,-2.86189
-26.21012,-19.31676,-25.40626,-17.33481,-17.29854
-21.14011,-7.39446,-21.72236,-21.24308,-11.96679
-0.97869,-17.58462,-25.60317,-11.64071,-5.11738
-7.01094,-26.78920,-26.60465,-11.80391,-19.92700
-39.37157,-26.64852,-19.41785,-34.13872,-43.21875
-23.48865,-14.64133,-14.85465,-28.96373,-25.41418
-0.82682,-3.03923,-14.43738,7.92325,9.18701
-24.75780,-5.48740,-11.73900,9.49655,2.06475
-11.69430,-3.90375,-4.75339,-13.49918,-3.25986
13.74597,-14.12203,-11.29227,-31.51554,3.62814
0.98248,-28.08794,-27.67644,-36.09123,-14.05125
-4.76430,-24.84937,-28.11624,-23.42714,-31.50881
-9.69020,-23.56550,-20.93749,-10.59823,-29.12778
-15.71986,-15.65085,-17.26455,-3.96753,-18.85378
-4.86501,-7.28356,-11.54658,-3.58980,-16.85468
4.56896,-7.08390,-8.33828,6.26556,-16.71860
-2.66120,-9.63137,-14.63306,6.28635,-16.88505
-6.75141,-15.27836,-20.95588,-28.71295,-22.14342
3.71324,-8.17922,-14.54710,-33.84511,-13.24587
1.90954,-7.34065,-12.33510,-1.11902,-12.78951
6.21426,-20.47448,-23.70969,-1.80593,-24.15226
16.04989,-25.87213,-26.72788,-26.55208,-15.09051
-15.48020,-22.58946,-23.47396,-27.06530,-9.66563
-35.47770,-13.87803,-28.20615,-13.33556,-19.91540
-2.94867,-22.52390,-33.11734,-21.95628,-28.99063
14.22315,-32.03401,-27.18963,-24.35162,-23.53126
-9.01124,-11.18162,-15.57672,-1.89584,-10.19670
-17.93510,2.88071,-12.52091,-4.38298,-8.91547
2.73952,2.29995,-8.09321,-14.63624,-1.87212
-6.45800,1.54281,4.76878,-1.78097,2.64196
-26.86620,-6.36038,5.68594,13.67419,-8.12162
-10.84564,-13.33559,-7.10468,16.50226,-8.09534
-16.11455,-18.31802,-17.99724,-3.37390,-7.69787
-35.21628,-22.33917,-21.75619,-20.99154,-14.51998
-11.88002,-27.25247,-25.51809,-29.34430,-17.14144
9.48745,-23.35366,-32.43695,-30.59199,-16.95302
-18.95845,-13.54753,-35.81115,-11.86727,-20.64921
-43.76060,-18.12901,-33.47047,-12.37623,-28.02545
-6.86074,-5.28233,-18.39646,-21.26673,-12.66055
14.35208,12.48377,-1.97282,-6.54578,2.61632
-8.76125,-1.57347,-7.18174,1.80451,-9.23098
-0.57120,-7.26073,-16.01198,4.89137,-13.58494
4.37370,-5.82822,-14.56873,2.25241,-14.49241
-12.12184,-8.61496,-10.45734,-8.11947,-12.76995
-2.48712,-0.65905,-3.89063,-8.25983,-3.42248
9.09606,-5.79685,-10.52158,-9.73043,-14.01848
-3.08201,-20.28406,-28.08943,-16.46840,-23.47762
-14.41556,-24.50330,-30.47962,-20.71590,-16.44196
1.66418,-19.30020,-25.45536,-13.63437,-14.57928
10.31151,-18.98486,-28.68947,-10.98072,-20.37371
-27.12883,-28.12622,-28.77682,-25.94386,-22.69544
-40.59690,-30.55647,-20.48732,-23.55498,-15.49544
-13.17401,-33.92277,-18.39967,-11.48516,-20.90611
1.54027,-25.72975,-17.85290,-10.42340,-23.54443
-0.30521,-3.75815,-9.23697,-4.06978,-5.15973
-12.06180,-8.96389,-9.21559,-0.00495,-6.15156
-26.55385,-17.70979,-15.44784,-1.49748,-19.33081
-28.66377,-10.21099,-14.74386,-6.59847,-19.22738
-11.19719,-7.03337,-16.43202,-2.38485,-17.21556
4.72344,-6.47016,-19.71632,5.66705,-12.49683
-3.62898,-7.23028,-19.22669,-13.42553,-5.39724
-9.91810,-8.62548,-19.03879,-21.30999,-0.44642
-10.69220,-20.51105,-18.93201,-12.97796,-9.07831
1.07763,-24.86626,-14.40876,-21.81100,-16.15495
30.24080,-7.99951,-6.00526,-12.22752,-1.74825
12.41142,-6.57123,-4.03563,9.82835,-4.21618
-22.39742,-14.29389,-8.66098,3.80867,-20.38594
-7.91688,-23.29226,-16.27273,-25.74109,-18.57478
1.67046,-31.55507,-23.33444,-35.08469,-16.21468
-18.73177,-16.00873,-18.54491,-9.26421,-24.57484
-30.27154,-3.36497,-12.93417,-11.59451,-32.33572
-18.53047,-6.75169,-15.58745,-31.53915,-23.78600
-4.91211,-15.68267,-13.37725,-9.38928,-16.14162
-8.28691,-24.62280,-7.00967,20.31606,-16.74184
-10.74968,-14.87333,-0.87752,17.28865,-1.96798
1.54655,-2.77200,4.73797,-0.74383,4.70018
12.90269,0.95117,7.71637,1.80181,-4.10717
-3.43178,1.86112,9.88568,8.03642,-7.32144
-14.23786,-4.23086,8.17190,-6.44517,-7.14993
0.81521,-6.22225,0.15817,-7.47553,-4.19336
-18.07130,-4.06619,-7.03633,2.88429,-6.34860
-32.48795,6.14656,-3.84552,6.58912,0.21940
-5.94709,7.83225,-2.52372,6.13483,13.33252
-13.84217,-12.00998,-12.74285,3.82178,9.81519
-29.77042,-8.42213,-6.57209,23.05296,16.05692
-2.26798,3.40365,9.60084,36.55758,23.50049
18.81633,-3.00651,9.94156,22.32500,18.09030
0.86220,5.74609,18.71107,19.68015,22.09313
-22.83573,12.68354,30.92422,18.36851,16.50793
-14.08670,3.82638,21.42710,-0.37902,7.91637
-5.74230,3.17468,15.89432,-4.42807,17.74044
-18.06913,10.00963,24.90860,26.45648,20.91952
-13.99189,10.65637,28.78763,39.27557,5.62520
7.07843,5.26820,27.63237,-0.93570,-4.13832
17.85803,8.22304,24.59260,-20.98322,5.96099
4.22258,2.54914,13.05029,-8.22470,5.67492
-13.60773,-6.89395,2.62774,-3.98841,-5.76010
-12.83387,6.78857,3.96327,10.58672,-1.25996
-7.53958,21.18439,9.20426,21.61453,0.96237
2.04181,24.58806,11.55764,8.73702,-5.28720
1.77605,9.69464,-0.67550,-14.18799,-18.37677
-14.38393,-3.55093,-14.14280,-25.86615,-25.53021
-2.04590,17.33066,5.55663,-11.66703,-1.88519
12.37604,30.92837,28.88715,11.09721,11.04758
0.38717,29.14681,22.31517,31.64802,3.94811
-17.28772,28.88863,11.98428,21.88994,3.99858
-30.58954,18.02598,7.32871,-11.15581,-9.74777
0.07301,11.79187,1.16588,-0.14552,-16.91055
29.69633,13.36548,0.78408,25.59352,-2.24996
7.04043,21.95451,4.94581,13.92620,2.19607
-8.86337,21.43181,2.61807,-15.75254,-8.87284
-5.78351,4.80148,-4.57644,-35.61180,-18.53789
-3.30612,15.22970,1.22479,-22.60311,-14.81056
0.75875,31.08343,17.64560,8.55634,-10.42138
-13.94166,16.29024,21.90574,26.89145,-27.95806
-20.94672,3.48024,17.21707,21.79608,-39.34915
0.35612,6.04202,10.97351,1.24361,-31.65345
29.00395,12.74380,8.63750,14.48762,-4.21950
22.96093,9.37176,14.04338,31.91056,15.88568
11.11280,5.65062,19.77855,12.36236,30.99003
45.47651,11.64009,23.38484,14.73582,83.71877
59.23161,20.91721,29.77484,36.77973,107.99584
31.31762,34.73325,35.66555,22.88191,69.34979
-10.46388,29.66884,28.46466,-8.41486,13.36000
-17.45832,13.71847,17.90228,-2.05525,7.21701
38.75865,8.96957,19.61903,18.55804,52.95920
28.92053,-1.97604,17.71537,-4.20651,20.17845
-17.96044,-2.36659,11.69569,-11.62785,-39.86642
-13.70448,7.95886,11.43611,28.70574,-29.05812
-8.98964,9.38506,3.99298,36.63868,-2.28563
-17.23266,6.92115,-6.44469,-4.83505,2.15336
-20.48957,-3.20478,-6.42660,-35.93186,2.15938
