EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-7.91920,-16.56348,7.88739,-0.88675,63.70251
4.90111,-12.46094,28.91327,16.03610,67.29236
27.97826,-14.51221,35.57978,21.16452,56.01013
-10.99635,-32.97413,18.65692,5.26706,33.95886
-43.81666,-24.76905,29.42597,19.62595,34.98474
-48.94508,-22.71729,33.52851,28.85690,20.62585
-37.66285,-32.97413,15.57978,15.52341,-1.93860
-12.53492,-35.02540,17.63105,15.01071,14.47156
-28.94508,-41.17921,25.32343,15.52341,20.62585
-70.48365,-51.43555,18.14374,9.36960,-11.16907
-55.09889,-45.28174,15.06708,14.49753,-20.40002
-17.15016,-26.82032,25.32343,24.24118,13.44617
-38.17555,-32.97413,37.63105,17.06198,19.08728
-59.20142,-51.43555,30.96454,1.67722,-12.70764
-41.76539,-49.38428,17.63105,1.67722,-18.86145
-48.94508,-55.53809,14.04120,7.83102,-16.29749
-54.58619,-59.64063,14.55439,4.24118,-17.32288
-54.07301,-47.33301,17.63105,-4.98929,-7.57971
-63.81666,-37.07667,21.73358,-8.06644,0.62585
-46.38111,-30.92286,27.88739,6.29245,3.18982
-53.56031,-26.82032,35.06708,17.06198,-3.98987
-78.68873,-24.76905,30.45185,16.03610,-6.04114
-42.79127,-28.87159,15.06708,4.75436,-6.55383
-23.81666,-39.12794,10.45185,-7.55374,-8.09241
-55.09889,-24.76905,27.37470,14.49753,18.57458
-62.79127,-22.71729,20.70819,24.75436,12.42029
-51.50904,-51.43555,-11.08673,-6.52786,-34.75891
-48.94508,-43.23048,1.22089,-8.57913,-16.81018
-38.17555,-8.35840,40.19501,23.72849,33.95886
-28.94508,-8.35840,34.55439,32.95944,14.98474
-34.58619,-28.87159,3.78485,11.93356,-21.93860
-30.99635,-26.82032,3.27216,5.26706,2.16394
-28.43238,-24.76905,14.04120,12.95944,20.11267
-42.79127,-32.97413,8.40058,9.36960,1.13855
-49.45777,-16.56348,11.98993,11.93356,-9.63098
-56.12428,-14.51221,15.06708,9.36960,-13.73352
-47.91920,-39.12794,-3.39434,-3.45120,-12.19495
-25.35523,-35.02540,-0.31768,2.70309,-5.01526
-27.91920,-16.56348,20.19501,7.31833,-16.81018
-39.20142,-10.40967,22.24677,8.85690,-28.09241
-23.30396,-14.51221,14.55439,15.01071,-0.40002
-8.43238,-14.51221,12.50312,12.95944,31.39490
-42.79127,-4.25587,23.78485,15.01071,15.49744
-60.74000,-4.25587,25.83612,15.52341,-19.88733
-5.35523,-16.56348,8.40058,5.26706,-12.70764
30.54223,-18.61475,7.37470,2.70309,13.95886
-2.79127,-12.46094,23.27216,9.36960,5.75378
-6.89381,-6.30714,26.34931,16.54880,14.98474
