EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
216.56744,30.10469,12.38032,13.20123,239.16212
228.87506,38.30977,27.76460,34.22663,221.72608
221.69537,48.56612,34.43159,30.63678,215.05958
184.77252,36.25850,24.17524,24.99616,199.67481
153.49029,28.05342,16.99555,17.30377,170.95704
125.79791,28.05342,5.71333,-4.23480,135.57227
108.36236,36.25850,8.27778,5.50885,117.62354
102.20807,52.66866,25.20063,24.48297,114.54688
87.84918,60.87374,32.38032,21.40631,103.77735
69.90045,40.36104,25.20063,4.99616,75.57227
66.82379,26.00215,15.97016,8.58551,57.62354
62.72125,40.36104,16.99555,15.25250,57.62354
48.87506,36.25850,14.43159,-1.67084,51.46973
54.51617,34.20723,13.91841,13.20123,53.52100
53.49029,48.56612,24.68794,37.30377,56.08546
21.69537,38.30977,15.97016,14.73981,30.95704
8.36236,21.89913,2.12397,-1.15765,13.52100
27.84918,26.00215,14.94429,12.68854,22.75196
40.66998,34.20723,29.30317,9.61139,31.98292
22.20807,40.36104,33.40571,3.45758,18.64942
-1.38129,46.51485,36.48286,21.40631,1.21339
5.28522,44.46358,31.35444,32.68854,7.36719
21.69537,30.10469,15.45698,16.79108,10.44434
21.18268,30.10469,12.89302,15.25250,8.39307
-4.97113,36.25850,23.14936,23.45758,3.26466
-31.63764,23.95088,9.30317,-3.72211,-12.12011
-14.20209,26.00215,5.71333,-22.18353,-12.12011
0.15680,32.15596,25.20063,-5.77337,-14.17138
-11.63764,15.74532,26.22651,7.56012,-23.40185
-14.71478,7.54024,23.66206,-5.77337,-16.73534
-4.97113,28.05342,33.91841,-17.56830,-9.04296
2.72125,46.51485,39.04682,4.99616,-8.01708
-9.58637,19.84786,21.09809,5.50885,-16.22265
-24.45844,3.43770,8.27778,-19.10638,-25.96581
-15.22748,42.41231,31.35444,-3.20892,-23.91454
-17.27875,38.30977,34.43159,14.73981,-24.94042
-17.27875,3.43770,13.91841,0.38043,-17.76074
8.36236,17.79659,23.66206,-2.69623,6.34180
-4.97113,30.10469,23.66206,-3.72211,-3.40185
-34.71478,3.43770,2.63667,-25.26019,-33.65820
-29.58637,-10.92119,3.66206,-43.72211,-35.19677
-25.99701,15.74532,15.97016,-24.74750,-22.37646
-35.22748,21.89913,9.81587,-8.33734,-29.55566
-15.22748,5.48897,0.07270,-12.43988,-31.09423
16.56744,9.59151,13.40571,4.99616,-3.40185
-9.58637,13.69405,20.58540,14.73981,-1.86327
-30.61224,17.79659,17.50825,3.45758,-17.24804
-16.25336,13.69405,17.50825,-8.33734,-19.29931
