EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-31.11538,6.14779,-19.11747,39.44549,-17.44894
-9.57681,4.09652,-16.55302,48.67644,3.06376
0.67954,8.19906,-21.16874,31.24041,3.06376
-18.80776,-0.00602,-24.24540,16.36883,-12.32101
-7.01284,12.30160,-7.83525,48.16326,6.65360
5.29478,-2.05729,-16.04032,36.36883,10.75614
16.06382,-8.21110,-19.11747,19.95818,9.73026
14.52573,8.19906,-9.37382,29.70183,7.16630
-11.11538,4.09652,-18.09159,15.34295,-10.26974
-11.62807,2.04525,-18.60478,13.80437,1.52519
-14.70522,-0.00602,-15.52763,15.85564,1.52519
-12.65395,4.09652,-15.52763,18.42010,-13.34640
-5.47427,4.09652,-22.19413,11.75310,-8.73116
-15.73110,-8.21110,-30.91239,-7.22102,-2.57735
-15.21792,-2.05729,-21.68144,12.77898,1.01249
-20.34634,-12.31364,-31.42509,7.13787,-13.34640
-24.44888,-24.62126,-38.60478,-15.93928,-17.96163
-24.96157,-8.21110,-17.06620,6.62517,-14.88497
-16.75649,-0.00602,-8.34794,20.47137,-24.11544
16.06382,2.04525,-10.91239,6.11199,-5.14132
5.80747,-8.21110,-20.65605,-17.47736,-4.11544
-12.65395,-4.10856,-22.19413,-20.04182,-16.42354
4.78208,8.19906,-7.83525,-13.88801,-6.16671
-16.75649,-8.21110,-4.24540,-25.16975,-16.42354
-35.21792,-2.05729,-3.73271,-17.99055,-22.06417
-22.39761,6.14779,-7.32255,-19.01594,-21.03878
-25.98745,2.04525,-8.34794,-23.63117,-27.19259
-39.32046,2.04525,-11.93778,-8.75959,-29.24386
-36.75649,-12.31364,-23.73271,-15.93928,-40.01290
5.29478,-0.00602,-6.29667,-10.81086,-24.11544
4.78208,6.14779,7.03634,-3.63117,-12.83370
-24.44888,-4.10856,-7.83525,-19.01594,-28.73116
-4.44888,12.30160,-3.73271,-13.88801,-26.16671
-2.91030,10.25033,3.95968,-5.16975,-23.60274
1.19224,14.35287,15.75460,11.24041,-8.21798
33.49986,24.60921,28.57491,15.85564,19.98710
72.98716,18.45540,24.47237,11.24041,54.85868
131.96128,30.76302,28.57491,35.85564,112.29472
164.26890,34.86605,35.75460,33.29168,143.57646
199.14097,36.91732,40.36983,24.57390,179.98710
244.78208,34.86605,36.77999,36.88152,234.85868
257.60239,32.81478,34.21602,46.62517,262.55106
239.14097,41.01986,41.90841,69.18914,266.14091
185.29478,22.55794,24.98507,65.59930,229.21757
147.34605,16.40413,14.21602,50.21453,190.24345
122.21763,28.71175,22.93380,60.47137,162.03837
84.26890,24.60921,25.49825,79.95818,135.37138
71.96128,41.01986,35.24142,98.42010,131.78202
54.01255,36.91732,31.65206,75.85564,107.67899
46.83335,26.66048,27.03634,66.11199,90.24345
51.96128,34.86605,29.60079,82.00945,94.85868
22.73081,24.60921,11.13888,59.95818,65.11503
11.96128,20.50667,11.13888,50.72771,45.11503
10.93589,22.55794,24.47237,58.93279,37.93583
4.26890,26.66048,24.98507,64.57390,30.75614
-1.37173,28.71175,21.39522,65.08660,30.75614
-9.57681,18.45540,19.34395,47.13787,25.62772
14.01255,32.81478,29.08761,51.75310,32.80741
17.08970,30.76302,31.65206,49.70183,26.14091
-4.96157,24.60921,31.13888,27.65056,14.85868
-8.55141,28.71175,28.57491,25.59930,18.96122
-15.73110,6.14779,8.57491,23.54803,-2.06417
-9.57681,12.30160,11.65206,30.21453,-9.24386
