EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-23.63408,-21.17709,-7.92983,15.12133,-1.81663
-13.37773,-8.86948,4.37779,23.32641,13.56814
-10.81328,-0.66440,7.45445,25.89037,14.59402
-11.32646,-15.02328,-3.82729,17.68529,5.36306
-13.37773,-23.22836,-4.33999,12.04418,2.28591
-33.89043,-25.27963,-10.49428,4.86449,-17.20091
-44.65947,-25.27963,-19.72475,-1.28932,-28.48313
-35.42900,-29.38217,-25.87856,-8.98170,-21.30345
-19.53154,-25.27963,-19.72475,2.30053,-7.97044
-9.78789,-19.12582,-5.87856,13.58275,4.33718
-9.27519,-19.12582,-4.33999,9.48021,7.41433
-9.27519,-10.92074,-4.33999,18.71068,5.87575
-18.50566,-12.97201,-6.90444,19.73656,-2.32932
-14.40312,-17.07455,-9.98110,11.01830,4.33718
0.98116,-6.81821,-5.36587,14.09545,15.61941
-5.17265,-2.71567,-2.80190,16.65941,2.79909
-8.24931,-4.76694,1.81382,22.30053,-1.30345
-11.83916,-21.17709,-6.39174,18.19799,-1.30345
-20.55693,-25.27963,-15.62221,9.99291,-11.04710
-19.01884,-6.81821,-2.28872,18.19799,-8.99583
-23.12138,-8.86948,0.78794,14.60814,-6.94456
-27.73662,-19.12582,-6.39174,6.40307,-11.04710
-23.63408,-19.12582,-7.92983,8.96703,-10.53440
-17.99297,-15.02328,-2.80190,15.63402,-2.84202
-17.99297,-8.86948,2.83921,17.17260,2.28591
-27.22392,-15.02328,-4.85317,7.42894,-5.40598
-16.96758,-17.07455,-1.77602,13.58275,-0.79075
-4.14677,-15.02328,7.45445,20.76195,4.85036
-14.40312,-12.97201,1.81382,11.53148,-1.81663
-21.58281,-12.97201,-1.26333,9.48021,-3.35471
-26.71074,-23.22836,-7.41714,5.37767,-7.45725
-24.14677,-21.17709,-10.49428,2.30053,-2.84202
-12.86504,-12.97201,-4.33999,7.42894,6.90163
-13.89043,-17.07455,-3.82729,8.45433,6.38845
-20.04424,-19.12582,-3.31460,4.35180,6.38845
-28.76201,-25.27963,-9.46840,-10.00709,-0.79075
-27.22392,-25.27963,-12.54555,-14.10963,-2.32932
-18.50566,-23.22836,-5.87856,-6.41725,5.36306
-20.04424,-29.38217,-4.33999,-7.44313,6.38845
-22.60820,-23.22836,-0.23745,-5.39186,8.95290
-24.65947,-23.22836,-3.31460,-7.95582,5.36306
-23.12138,-23.22836,-8.44301,-11.03297,1.77321
-17.48027,-21.17709,-5.87856,-8.98170,4.85036
-20.04424,-27.33090,-11.51967,-12.05836,0.23464
-19.53154,-23.22836,-11.00698,-11.54567,2.28591
-21.58281,-23.22836,-9.46840,-13.08424,3.82448
-25.68535,-33.48471,-15.10952,-14.10963,-2.32932
-33.89043,-31.43344,-19.21206,-15.13551,-10.02171
-50.30058,-29.38217,-24.33999,-22.31471,-18.22679
