EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-61.71665,-6.84743,-9.44031,-6.75261,-83.48876
-68.89634,1.35765,-8.92762,0.42659,-92.20702
-64.28111,-0.69362,-9.44031,5.55500,-75.79638
-45.81919,-0.69362,9.53429,17.86262,-49.64257
-28.38364,5.46018,-5.85047,27.60627,-45.54003
-31.46030,-0.69362,-8.41444,18.37532,-59.89892
-43.25523,3.40892,-0.72205,2.99104,-61.95019
-38.63999,11.61399,-3.79920,2.99104,-39.38622
-24.79380,9.56272,5.94445,22.99104,-18.87353
-36.07603,7.51145,-1.74793,34.27278,-30.66845
-54.02476,7.51145,2.86730,31.19612,-50.66845
-46.33237,3.40892,11.58556,34.27278,-48.10400
-42.74253,1.35765,6.45715,38.37532,-38.36083
-54.02476,-4.79616,8.50842,28.63167,-44.00146
-49.92173,-10.94997,-7.90174,20.42659,-47.07860
-34.53745,-4.79616,-6.36317,30.68293,-32.20702
-38.63999,7.51145,-2.26063,42.47786,-48.61718
-57.10142,1.35765,-15.08143,37.34993,-83.48876
-57.61411,-4.79616,-1.23524,26.06770,-52.20702
-44.79380,1.35765,-2.77332,22.99104,-13.23241
-36.07603,-2.74489,-5.33778,21.96516,-42.46337
-31.46030,-13.00124,1.32922,13.24739,-58.87353
-26.84507,-8.89870,0.30334,11.19612,-25.54003
-20.69126,1.35765,19.79064,25.55500,-3.48876
-17.10142,3.40892,20.81603,32.73469,-1.43749
-11.46030,1.35765,24.91857,28.63167,0.61378
-5.30650,-2.74489,36.71349,37.86262,2.66505
-7.35777,-4.79616,23.89318,44.01643,-4.00146
-7.87046,3.40892,29.53429,42.99104,-7.59130
0.33462,9.56272,22.86730,46.58040,1.12647
-9.40903,-0.69362,5.94445,28.63167,-7.07860
-36.07603,-10.94997,1.84191,-4.18865,-37.84765
-45.30650,-8.89870,-8.92762,-4.70134,-49.12987
-33.51157,-0.69362,5.94445,14.78596,-27.07860
-23.76792,17.76829,13.63683,24.01643,-12.71972
-18.63999,23.92210,2.86730,32.22151,-18.36083
-15.05015,9.56272,2.35461,37.86262,-22.97607
-18.12730,7.51145,-4.82508,37.34993,-22.97607
