EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
104.91742522,13.88766300,12.21963985,15.70235600,84.21823414
214.43562288,26.33637104,24.18646056,34.69896861,174.07131215
146.87862565,14.67928584,13.08654003,27.51749355,117.06219819
95.21419044,13.04398258,10.27050507,23.32772896,67.77020918
85.16663719,20.71445323,13.97829000,20.14298531,57.01117650
33.53549503,9.74523835,-4.60596728,-3.83038897,7.36645502
2.44353128,-6.69729763,-23.21303282,-19.12839152,-30.13180515
-20.21611966,-6.16559573,-20.97087502,-17.14935129,-51.08945809
-30.84529606,6.61432375,-4.93946629,-8.03258423,-60.87726154
-36.01208776,5.91646770,-7.04521925,-7.24341940,-73.68402741
-51.77273627,2.73379504,-25.98910016,-16.74610351,-100.16002225
-62.52229170,7.20740189,-23.03871234,-13.88784135,-117.11677853
-63.50802016,0.36935089,-9.77191780,-1.74450438,-118.30623623
-55.05660833,-0.66566258,-7.61581208,7.25566401,-118.32441165
-62.41511918,4.63886518,-16.73771982,-2.76592373,-133.24162336
-88.23336450,-6.01812552,-28.96835405,-24.43617441,-152.17143924
-93.11274772,-14.83763718,-29.43773264,-28.80983296,-153.78344839
-90.54063650,-18.29891282,-29.03218635,-30.93053762,-156.51615739
-91.31946049,-21.75572968,-24.71292557,-31.94635662,-159.62070218
-86.39082633,-14.86333391,-15.26409235,-25.80290858,-151.25325255
-90.03179006,-8.71359444,-20.65903651,-29.85486181,-149.90444785
-99.41884402,-20.82428560,-25.55355074,-28.92924823,-157.22908004
-104.93911170,-35.62358425,-18.53698675,-17.11474216,-164.18412093
-94.04843019,-24.36846048,-11.47644375,-7.58382049,-157.40061112
-81.28438462,-8.35197775,-18.59898810,-11.74022812,-154.74238320
-96.79616777,-18.92427111,-38.55928454,-30.47325254,-182.99052961
-110.20302606,-28.78827062,-41.50385377,-34.23666369,-188.27058064
-93.21498729,-17.00560444,-27.93204365,-24.87408967,-154.13430579
-70.03840093,-6.17654797,-17.36636279,-19.59602572,-137.22898434
-71.95843747,-8.86304693,-18.20224062,-20.34252208,-138.12880267
-85.39655604,-15.18803686,-27.09501104,-27.87008869,-128.27737892
-79.47395464,-21.73950467,-24.44444235,-26.30378902,-119.37030409
-75.51237019,-28.47193633,-23.49985991,-26.73577675,-131.55655491
-76.51709720,-20.17926775,-25.72830290,-29.37685153,-133.95514213
-77.35429520,-8.10084536,-16.58156852,-21.73805094,-116.44410164
-98.59617579,-13.82603984,-19.74128630,-28.83728966,-121.04836399
-104.88641152,-15.52069075,-25.79609683,-37.78624572,-135.06168672
-94.42791734,-9.33559334,-18.60369702,-31.84183113,-133.21093203
-105.75554634,-11.59736062,-15.01900194,-24.98008666,-124.87663463
-110.59230784,-14.06366362,-15.42032138,-20.12813384,-116.14406878
-86.41940195,-10.86618784,-12.45111224,-18.47798862,-108.35261412
-62.62208943,-5.49965796,-0.53565706,-7.92959750,-92.45463485
-69.88311204,-6.89940006,3.98559226,-0.32093912,-79.28182344
-77.12798488,-6.20411285,-3.46612948,-6.55193219,-74.79998925
-69.34624066,1.66374722,2.50397532,-2.87130106,-69.68902308
-99.21511259,-6.72256357,11.06622340,0.44785253,-77.82337805
-117.63342593,-12.92631562,11.26811341,-2.17863986,-73.37054777
-65.49355608,-2.34640020,8.57942866,1.80598311,-34.97567689
-21.32769964,-5.67622256,5.00543490,6.95049004,-5.48140135
-31.17337526,-14.75807561,9.73782979,11.17947050,-3.70622206
-52.00499113,-10.47226241,12.22688991,8.02913507,-12.72691535
-52.32013131,-6.36743844,10.08557665,5.01327126,-14.11896121
-46.21569603,-6.49132585,9.45420376,4.58626372,-7.76709788
-33.42874130,0.59292896,10.28469259,0.23333026,4.87838215
0.92391961,7.48078443,19.83020068,6.50786622,33.85820300
24.55867200,5.18880911,25.86833960,14.18665161,59.64976033
36.46678654,15.60255898,31.65800819,19.77313568,79.99504637
80.07926848,33.69002976,41.96952100,25.82869777,112.84182678
139.55967231,21.60094671,40.39501157,21.41809204,143.68618759
148.25801511,-4.30535563,41.62498640,27.00289792,159.84480992
103.26405083,-0.42379307,43.62099160,37.24191797,164.31033209
93.51589949,18.70993776,34.65228137,33.79591269,169.61045962
111.58257586,21.69973339,31.40522948,31.28349273,170.23836920
93.22580716,18.02008373,30.76604851,29.70692226,155.12848423
75.76706135,18.10371144,27.25207155,26.05827162,141.96135893
68.50291783,17.23124256,25.31971879,23.87059285,132.33148361
54.06860649,16.08036048,23.11799117,21.30513176,120.13236039
42.99787652,15.44493838,20.81025195,18.77115235,109.52812302
32.12675594,14.53731901,18.78370645,16.46628401,99.05501991
