EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-3.95380012,-8.26960920,3.93791841,-0.44272556,31.80460041
-2.33631727,-16.22586559,19.19952863,7.47069882,72.07390397
18.09252033,-12.33836962,34.06887735,20.38302699,59.24963570
11.67310171,-21.33914091,25.57697069,13.16731111,32.98143724
-33.77383951,-29.72289895,17.67314677,7.81739632,25.69588330
-51.77955267,-19.13248998,28.65654647,24.01551515,18.78180351
-38.90776418,-22.05515837,21.24716049,21.77099868,-0.96091123
-19.32745016,-31.35344346,7.15970871,8.48979636,-6.62216591
-12.87311111,-31.77048244,15.53485271,11.03844512,11.09741913
-46.29251642,-38.86237964,17.11214059,9.04128376,-2.74903453
-62.53923885,-40.93793315,7.46772465,5.70103061,-30.90032516
-23.74934192,-24.16837357,11.70579811,15.00694836,-13.24896072
-10.32405213,-15.24366805,25.02350126,16.69741580,14.23187538
-41.86777110,-30.87724831,26.37716590,1.66720001,-4.86149927
-42.26139641,-39.94934743,12.54738191,-7.21409633,-30.37486689
-26.88165978,-36.27176041,2.52175888,-1.10013578,-25.76119710
-36.82329802,-40.66928068,2.94772611,1.11018030,-21.70647859
-39.69343668,-36.16172783,5.03562604,-7.50179959,-19.40959651
-38.85148337,-19.78989503,8.10333366,-14.09879521,-7.63756076
-36.18420045,-11.34772974,13.12909684,-6.75168890,-1.99512409
-26.23392496,-7.07384519,19.19445509,8.20596905,-6.11956902
-42.63912030,-3.08201320,19.70800954,12.14985717,-11.26427392
-40.57116054,-4.18728541,7.24192388,3.01842272,-11.67225027
-1.33292615,-11.70540651,-4.80893374,-9.76871851,-11.59330646
-8.02157320,-9.63884635,3.27282252,-4.52914823,0.70317549
-37.94523595,2.46909527,11.28710779,16.25475511,14.48918931
-28.81735369,-11.41439902,-11.94241548,4.21462925,-16.20001584
-15.83161164,-26.72611826,-25.88765372,-20.28548066,-37.95724031
-12.07096758,1.84213171,7.62377390,0.27325464,8.21366223
0.13397327,24.87062814,28.52864072,27.67200470,30.35140589
3.01979275,6.80264392,0.58012881,15.19090600,-12.12588976
-0.84875809,-5.57423389,-19.14748085,-4.11505341,-20.97549732
4.18670045,2.07994283,-7.06342340,-0.11374681,12.75599346
-0.60200548,-0.60080109,-2.73680708,4.52033975,10.38181588
-13.93394414,1.04232959,-7.76354317,1.12030556,-13.05796389
-18.32182393,14.50910963,-2.85594395,1.52270990,-16.95965175
-15.28111697,1.99850080,-9.59472727,-5.86495414,-15.44814491
1.84556658,-13.56147025,-21.13454137,-11.47166339,-11.36661402
