EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
151.38329881,11.42246923,15.05514041,22.10540828,115.50558830
382.40436832,18.07213299,33.26875562,47.05610283,305.17029222
435.46256348,12.18245332,37.03125913,42.47896629,385.60271224
442.96741299,20.93151303,47.80442282,49.11696529,427.74237980
436.10364313,15.71604973,42.25554646,51.46957232,421.36050198
375.41054468,9.81711457,30.27825883,42.93400934,362.03585144
320.58882906,12.63283093,31.15209700,38.54453274,315.71639426
246.00929575,-3.14543508,19.26731064,21.27486617,245.99024300
202.73249970,2.44508514,18.28256514,24.85524326,201.55497485
162.05893399,0.29765077,9.82844249,18.11807133,163.31819980
110.65916894,-10.03373541,0.31264212,0.36652546,111.92351981
77.87188731,-6.55942204,4.96381792,-1.37904173,77.62600050
38.23090235,-18.24269866,-6.52122939,-12.35853074,41.90519696
33.99492734,0.65775227,9.31728016,9.75952911,36.27267643
37.05685634,15.64199719,28.14559038,24.59107160,28.63159989
17.20381518,2.71845585,23.38923907,7.63790487,4.12935074
-1.08944532,2.61330338,24.62569953,6.44330659,-5.50184856
-33.09598667,-8.47921873,10.06832469,-9.31094735,-33.21846356
-34.71550088,-4.07072675,8.57702384,-7.19981003,-42.25974022
-30.34095380,1.02728813,15.04391326,9.09554702,-39.53509449
-44.30344740,-0.91403425,19.24794263,14.38865486,-45.29790344
-48.46314551,11.38318298,32.62857109,27.27651890,-42.52024689
-76.71455407,-6.03575680,16.00293425,5.48105581,-71.16056737
-82.05490243,-7.72323553,19.14998066,-2.36698695,-82.52019895
-74.97598137,3.71096917,36.06100171,16.17686422,-79.38549142
-95.39684345,-3.39858469,20.94898709,12.99140070,-97.31990320
-93.20098379,8.02839685,16.50958254,17.32790981,-90.82445422
-92.81591358,8.21679856,12.71376000,17.12732200,-89.20653380
-83.00409210,13.57226866,21.97570948,33.28354492,-79.34220092
-71.87775338,18.85009114,32.00628837,44.12131922,-70.34200778
-88.96049775,6.03149972,17.55143864,18.03293374,-90.33856506
-87.60886849,11.23899079,18.17238768,16.35926677,-83.89248819
-89.93507968,-0.26662597,11.34055133,12.18263051,-82.17199755
-84.79726800,1.35960516,15.51946963,14.56334652,-82.85309518
-81.99807998,12.21786943,26.51045145,21.66947899,-81.92913563
-103.41260318,-7.30371611,11.71030584,-0.70624817,-98.63757368
-84.42461226,5.20645903,21.58340393,14.30338413,-77.99549370
-79.54079427,15.21095684,21.66469425,18.17489444,-75.23611847
-99.60171595,8.53598092,9.88281644,-6.58230195,-97.07110237
-98.98464422,8.84990761,11.59695676,-3.47133032,-93.76731859
-105.74991457,-1.68626744,-3.10151226,-6.59294848,-93.40696566
-93.95377518,15.95737386,5.50989655,-1.44260437,-76.56270364
-96.29923898,25.21250413,7.26312574,-5.54535943,-81.34202468
-115.92720625,16.95059074,-13.65415306,-18.98698077,-102.17415110
-105.54744752,26.14500531,-8.29805177,-2.56766358,-85.92972218
-96.61936866,23.71141333,1.49932423,6.51417209,-76.21614405
-91.83298904,23.07827862,7.56916899,3.30774985,-76.63448595
-108.72618910,9.93370574,-8.58705045,-19.33629790,-96.30506517
-109.39513410,8.25874677,-14.55331187,-16.97091839,-94.85889554
-75.06884490,31.47021842,7.95123722,15.70095539,-53.53668620
-83.56281789,13.62247941,-8.92629197,-10.05748057,-62.41275990
-85.75210414,0.45091168,-22.30904894,-20.27054357,-73.00685042
-74.63690703,0.90935978,-16.75186911,2.05715327,-59.16766610
-82.88816434,-1.54153558,-19.73373606,-6.79600370,-59.25185339
-75.72476506,14.08874006,-13.71733597,-9.20577897,-56.01493635
-79.24109823,7.16455969,-20.48969566,-9.02584446,-65.68406209
-72.44546761,8.02520740,-14.58812568,3.43840172,-57.23867663
-59.84832015,14.35841620,-7.61646880,6.52578040,-46.86947233
-59.33053930,7.04731060,-16.28190496,-8.38556906,-52.85581793
-47.52750388,14.74106838,-9.25736866,-1.41415432,-40.44140430
-64.42014925,2.43699020,-24.67639252,-21.74663120,-56.14747892
-67.28427433,6.48986860,-28.56956606,-26.06973733,-59.20865336
-51.82290552,16.10852474,-13.21453451,-0.24728833,-37.97693589
-64.04010907,-7.91344126,-27.87827170,-11.40997322,-48.25376953
-53.64286913,0.66246811,-27.06961072,-9.09532651,-40.79338200
-43.05703275,10.54387310,-17.37173155,5.79505259,-27.39671864
-36.25325486,7.00760897,-8.36055381,14.93206016,-18.52670753
-27.45320431,7.90206901,-2.60655882,14.99063733,-13.94461613
-42.18114372,-3.16916313,-18.52477209,0.83039596,-30.96351120
-41.22346099,0.10375801,-20.68545882,5.68742965,-26.48491891
-42.21979501,-5.00762343,-24.48639757,-11.98510351,-26.87367695
-33.33632797,0.63608751,-18.20351747,-17.79668654,-22.01815653
-15.99844574,13.69927806,-2.25741779,11.67073083,-4.32744183
-28.27599963,-0.80444672,-7.81255515,6.67639988,-15.90349520
-18.80896380,6.63619749,5.56274913,4.86709300,-10.29282235
-16.43657135,1.02163810,4.23547237,1.64485115,-10.63659350
-24.12557786,-8.86317752,-7.34833533,-5.03237748,-17.90571562
-13.91978390,5.91757103,2.15148307,1.86235554,-5.27186344
-25.09667272,-3.09549763,-10.92343809,-13.88600957,-16.99449729
-17.17447959,5.20593810,-9.13261204,-4.07565941,-12.59359089
-11.92923566,7.84251817,-5.98374670,0.64396890,-6.41504775
-27.10440556,-14.83777414,-22.84591802,-22.19264281,-19.30115482
-20.14633719,-11.07068415,-18.06988185,-11.46996033,-13.15593589
-16.95838789,-0.37588898,-8.73265005,-1.38139346,-12.95782285
-4.87913760,14.93560318,8.05913028,8.20810877,-4.34336274
-9.51747027,3.51853605,3.27411324,4.85794005,-9.23677248
-25.41005350,-11.62901411,-13.23825732,-12.36799386,-21.66395561
-10.19446581,9.71253942,-0.55976147,-2.39670995,-1.64333809
-15.92433407,0.19166787,-8.43737718,-5.66217624,-7.17211788
-15.74840654,-5.41408646,-12.85525594,-0.79829555,-9.49335119
-12.17281437,-1.10294534,-12.41591092,-0.63352005,-4.30826063
-20.53666032,-13.47027830,-21.79248831,-21.54218911,-14.69993331
1.15369297,-1.27030366,-1.93909216,-1.50965440,2.26440614
-8.11426005,-4.17020451,-4.69513344,-2.10213217,-4.65016923
-21.15814839,-7.67602842,-14.40005347,-20.75589729,-17.06882730
-4.87530641,-3.38639067,-5.45905877,-14.20305166,-8.02525534
-12.38203830,-18.15462683,-15.86872472,-22.95017232,-19.47165841
-13.64446384,-14.09747326,-13.51637429,-23.96926490,-16.73256184
-7.56591427,-12.62470420,-3.55278672,-17.91781579,-9.42978058
5.48498602,-7.23900382,7.59056968,-5.33733305,-0.73493137
7.06470050,-7.41394953,8.67552096,1.84192355,-0.49087123
-14.25981907,-29.18739863,-7.97265228,-9.29763152,-18.87013169
-2.24811520,-14.97531374,4.02829402,4.45251438,-0.31969720
-2.29409827,-11.62939492,5.95884821,-0.64474446,3.01335505
-9.98359527,-22.57993213,-0.59079991,-10.50060571,-9.69278362
1.83758158,-12.37875039,8.25590353,0.83250013,1.27619178
-4.54370236,-10.18203728,2.79622123,-10.54274845,-2.81375417
4.32906119,1.20630052,8.50719363,-0.70057653,0.97258525
-0.96043366,-11.10425014,0.88800074,-0.23565532,-8.41575191
-15.63504953,-26.37546249,-11.62645050,-22.52977109,-20.51775024
-7.98383238,-15.71311172,-7.47368924,-21.54819931,-11.43848757
-19.79968677,-29.79984519,-21.97660689,-25.40343465,-24.41491709
-11.20322511,-25.84233320,-9.31963878,-9.68239930,-13.95474055
4.72600060,-13.14618170,7.87151267,-0.41287505,0.94663911
6.51377254,-17.54437353,-2.78236275,-10.54186886,-4.62500142
11.02244258,-24.95391486,-10.49561851,-7.33605394,-2.90331029
-9.34286159,-51.71330961,-29.49672765,-27.45266015,-20.53602851
-5.47529337,-46.46808935,-24.45167690,-25.75006053,-12.65122936
0.38255818,-36.87985115,-13.54649952,-14.15917775,-3.65151135
-17.69158457,-49.82989689,-24.00778585,-31.92038003,-24.90821597
-4.99387212,-39.58602552,-19.63969796,-30.43425760,-14.47221622
3.86954407,-35.56029160,-20.77497829,-28.63246844,-1.30004688
15.87415342,-21.19812763,-12.07719754,-23.07468535,11.79268819
25.54242306,-8.45840439,-9.31763224,-28.59694306,18.69104398
20.25443262,-9.44105864,-22.75303025,-40.29727331,13.95964831
37.71352524,9.19263561,-11.23146492,-17.10614687,31.34780443
33.85907380,1.73549176,-19.00120461,-26.39456199,22.38938113
30.54098341,2.19544882,-24.62119501,-33.48737556,17.61248235
41.17371078,15.15789296,-11.87956397,-11.95749373,28.43763317
34.68823603,-1.32094493,-18.66502159,-20.52200342,15.11835862
44.63327185,1.19996938,-14.01092308,-18.02925856,23.34266160
41.46049687,1.82555030,-14.47224838,-16.11840544,24.98067997
34.03988187,-0.28331616,-15.79337132,-21.46431699,17.52476730
33.90951745,1.25354888,-13.48143143,-22.05812064,17.33465043
28.34997118,-4.33292217,-20.09964032,-28.67654797,11.77241915
48.39878716,18.18145835,-2.34312824,-9.20521748,30.26827937
40.03076642,13.62044055,-10.44790278,-14.13184364,24.13816040
32.75683746,-3.22966740,-27.88748118,-24.74319410,18.18749456
57.84159176,7.41235002,-12.02442728,0.34419843,43.65567307
45.24147063,3.86684629,-9.25799613,0.28063918,34.91204431
34.53901042,13.67314178,2.82426433,1.11644946,29.40422092
30.93088212,17.98825667,11.88842543,1.82425065,30.02855485
27.54676458,17.25161276,10.01528499,0.28509534,27.59479605
31.26431613,25.74848990,11.56833479,9.46559086,33.53923512
9.79796487,8.87131960,-9.58677437,-9.08790375,18.71082398
11.66880303,9.97656048,-13.32415905,-7.96355370,24.00276092
15.60587385,9.94210204,-11.23362204,-0.35541343,23.54481558
6.91826192,0.79107637,-11.21451910,-5.24804762,10.07566236
21.18666683,10.40492722,6.16157435,9.50755231,23.79041519
19.75153321,2.12034567,0.40256075,8.58570577,19.91787235
25.10382761,4.32754336,0.92090494,17.08748132,23.73846458
27.31823506,4.62805888,1.52870665,18.03530058,26.17139993
14.94377225,-2.67355642,-8.86702501,-3.27237254,9.68237390
15.26082485,4.70849618,1.14177929,-1.99014010,7.80279495
-5.32423115,-12.32995771,-1.03972124,-13.93517381,-11.71406143
-4.37657513,-10.42045773,4.09764851,-13.10465941,-9.55611409
8.86111203,-2.43792891,3.79172578,-0.31676650,7.16843873
4.00931108,-11.60938718,-12.71118477,-1.20309317,2.35236633
18.70543033,1.86245947,-1.88574347,15.89355091,14.35285449
6.73821534,-9.60873853,-9.97495159,2.01612207,5.84285580
0.34970450,-12.46130137,-15.52871224,-10.04728118,1.02130501
20.03824799,4.81429710,1.23722488,5.92839609,11.38805871
17.81815168,-1.02627986,1.37460285,2.16467178,1.93327657
19.16457866,8.90469424,4.18587635,4.61370474,7.95303437
-1.66437138,1.69550657,-16.02904535,-12.79266424,-8.17365252
-16.79417564,-7.13076847,-27.66977753,-23.25943950,-22.63219100
-1.64904900,7.81417498,-4.96005773,-2.20399580,-4.21401521
-4.47410583,4.00746163,-3.92779188,-6.64216048,-8.11244164
0.82579997,1.46687645,-4.46391553,-4.92449727,-7.77306539
3.94339845,-10.11463069,-1.61743944,-0.17039858,-3.25459379
10.59522728,-6.52169325,6.95504045,6.82559935,8.84804395
18.40000563,6.75201269,7.59794850,15.00367298,18.13793317
-1.98751411,-14.45475457,-20.14657702,-8.54805810,-6.77237290
2.10005596,-12.96104121,-19.04119047,-10.49187919,-5.08781567
6.04976944,-10.49755254,-12.23797471,-8.87729533,2.08785687
4.04595020,-14.95732925,-6.69388214,-11.09420577,2.05598171
12.13347217,-7.19566825,5.79942310,-2.11933093,6.00475864
-3.94927901,-20.22508344,-14.63638434,-22.81457800,-16.61281875
8.59262111,-8.33522909,-8.20330628,-13.69430865,-3.96644199
15.83261497,-2.47623546,3.37421300,1.49532137,5.90038453
-7.90279543,-20.83977187,-19.26596757,-19.48831542,-19.99262678
1.66866142,-15.78354507,-20.89461228,-16.61974973,-11.17983667
10.74067924,-18.37939876,-19.15937616,-10.17600469,-0.99111823
7.04939084,-16.40215363,-21.71947718,-12.85769076,-5.35279130
-11.90401347,-20.91016356,-32.12367090,-33.78871352,-25.15349265
-24.60945064,-29.82701492,-38.56093211,-48.92246857,-39.05119493
-8.92769527,-17.82436510,-22.48393391,-28.71684894,-21.09417048
-14.63967787,-23.58790520,-20.15337890,-29.44605860,-19.90905074
-6.22911389,-14.55149253,-7.67232226,-18.82130787,-5.22792493
-2.07464823,-12.02988125,-8.63687779,-8.41261813,0.39762478
-25.53889752,-32.48435906,-27.89874453,-27.95835881,-24.73105782
-16.85473447,-17.84063521,-8.29086979,-18.34740274,-13.54424857
-18.89069682,-14.10598365,-6.47238149,-15.97006242,-15.41708637
-24.19547621,-14.18171809,-13.61075668,-15.03884981,-26.65937011
-22.35029261,-7.54932063,-6.21799634,-10.40958742,-23.27260418
-38.19542178,-18.49026351,-14.56805037,-29.10145529,-32.47714644
