EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.45007478,-3.60764290,-8.85486069,-2.15394535,11.50849304
2.78686830,-5.92388646,-20.07960472,-5.78390772,26.45552900
8.15109247,-6.48075214,-17.58117605,-6.64499048,24.05148835
9.23401333,-14.21388097,-15.11887486,-5.09299246,19.03940758
1.75335142,-13.62748268,-18.24180079,-5.35195709,17.28098366
-0.97497241,-2.80222026,-21.19144852,-9.27977591,14.99925093
4.56729757,0.75625149,-22.03268031,-6.47112182,19.27555572
4.28743245,-1.62490835,-16.41767587,2.00979075,22.23503264
1.65261674,-1.71555652,-7.93352105,5.29966042,22.36785358
4.49745883,1.21212587,-1.50996130,10.06919523,27.66925093
-1.80904260,-0.89746758,-6.84086571,6.62822115,23.46074661
-11.51387159,-1.06328555,-13.78817015,-6.93969543,9.61957832
-11.03631459,0.77803621,-8.51077668,-11.61468916,6.19747302
-8.81243884,-5.61825728,-6.32705525,-9.66922599,10.61681609
-3.79748959,-4.12283111,-7.37250085,-1.67844089,14.47891293
-4.92766317,-0.06352757,-8.00024615,2.20196646,7.65864823
-13.55870283,-6.38399067,-10.57335515,-3.33855225,0.94829085
-12.99882299,-10.59143490,-7.31485719,-1.37751961,6.94637619
-15.02963090,-12.22099315,-4.87971610,-1.66706317,0.26730198
-20.05370144,-8.97717680,-6.89966839,-6.92716830,-10.71570271
-12.38653024,-6.04839621,-11.23180457,-4.81920039,-2.92149104
0.50888357,-9.50946918,-12.90849640,1.61963126,7.83874308
1.51962256,-7.00981126,-6.78834360,3.80540475,8.90283768
-11.11493862,-4.18675316,-5.10251486,-3.77832574,2.76214808
-11.14221759,-5.42682004,-5.74398422,-1.63812092,3.02968216
-0.97124391,-4.75858380,-6.28853560,8.25303111,5.96105786
-4.00588008,-4.41899284,-7.51612398,2.87177240,1.97958302
-7.72081256,-3.34653476,-0.24715016,-3.19829132,2.02487649
-7.15159334,-4.83190558,-0.95090906,-2.98930770,-2.57282334
-7.72504557,-4.56271247,-8.62998501,-2.01021413,-11.75287012
-10.61985164,-0.79017451,-3.49485305,-0.76897621,-10.88241660
-11.58164710,0.75585812,5.95865734,3.32176624,-4.29663456
0.84614575,4.91081474,8.98834995,18.57502924,3.99980420
7.12277863,1.34585027,2.21532506,23.95669612,3.84178144
1.26718019,-3.25681843,0.07476087,17.45032890,2.15471987
1.33151932,3.46436502,8.11742102,21.03605315,7.52697779
1.90442946,1.83979152,7.02429267,19.23318576,3.74820355
3.55941406,-3.85908876,2.43224128,5.91296881,-1.47144655
11.09381264,-1.94800477,2.34662880,3.74888516,3.04167701
18.43765844,2.60995858,4.81740986,18.53301868,11.88042483
14.09212901,3.93516483,8.67523489,22.20923350,11.56423448
7.74657830,1.66555496,8.01493999,10.38804948,5.17353207
30.45933057,7.10010252,11.29856294,15.03533798,25.49682934
68.30286254,12.68472855,16.03817229,23.14540102,61.85065021
100.93078255,15.70348350,17.30598322,20.70150689,90.77306187
137.56903355,16.20815959,18.52960273,19.95690700,126.35236040
173.61834218,6.86612539,11.90174171,10.59483748,168.30740256
205.31386587,7.97043291,13.17435149,6.59181656,205.16152699
222.26298533,17.40929991,29.95301900,21.26883656,225.08034454
218.07537655,19.43128825,40.71112233,32.56888116,226.71256595
209.52402949,21.33430740,40.88951121,35.62907053,220.05517147
191.66325859,16.95583773,35.13127971,36.57033159,198.33132934
158.59942325,10.24469659,32.73345967,35.75526029,164.80997512
124.15214292,11.43761419,36.02713154,30.63926457,130.80626150
93.64705210,13.60897233,35.07676687,26.07633384,97.09835693
60.59970290,10.74875393,24.93141499,24.85015400,62.42600937
24.12011541,2.21772114,8.61605164,13.95674515,27.85321183
5.55348392,-0.30068826,4.66441513,5.25696296,8.60355807
0.07614141,-0.34129616,9.85001378,4.29599720,-2.73707428
-16.68436357,-1.72294086,8.87634732,-0.20577482,-22.57939564
-32.76695146,3.44075146,8.16110054,3.76425992,-38.04795360
-39.03492875,3.88925065,2.80076277,5.37305193,-46.63162082
-42.86079202,3.90132034,-0.19823196,-2.65954461,-49.68996196
-54.08378682,4.45862192,6.02201240,-3.58536284,-55.48278789
-66.70800945,-4.52103447,4.79130069,-0.84147331,-69.79145358
-63.62113132,-7.17871694,1.16618497,-0.77982052,-73.60821604
-63.42002025,-4.48175195,-1.05518713,-5.14643104,-77.23520552
-71.93317992,-8.53613425,-2.98232273,-4.53194283,-84.74093253
-74.00544963,-13.99034752,1.29573735,-1.49444164,-78.90020036
-73.54784050,-8.04730266,7.38655070,-6.86147191,-74.26137714
-73.76032673,6.04738260,11.11046691,-4.65294281,-80.23313202
-79.43881944,1.03182618,3.24094406,-4.26483193,-88.99759864
-76.41770456,-7.41437877,-4.83753628,-17.15709172,-86.57133771
-62.95475273,1.52487094,3.43868271,-22.67492422,-75.39133042
-67.35524663,0.28959276,7.86584190,-19.56454819,-76.23250253
