EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
38.49840118,-6.84423011,3.17374439,10.43630584,42.81586783
80.97699668,-13.07607174,9.06158598,18.96555797,94.10204970
60.85085065,-10.63218097,2.66848159,3.51318003,78.32198497
51.15587735,-10.98516970,-4.23000241,-2.76538894,66.25391527
65.10994777,-1.36352818,6.56632484,11.67432722,78.12386859
57.94553802,10.37898852,9.37817959,13.36405573,71.87072276
44.73232843,-2.34894666,1.23056806,3.71878825,59.55807052
36.74108981,-9.42846208,-3.24258172,3.23267029,55.17890268
40.93327954,4.89537288,-3.79407826,8.68079758,61.27492767
44.85579099,8.47037947,1.36234616,8.30095608,60.53913988
35.40700949,2.54684992,4.07520524,8.75711732,51.40439239
24.74696403,3.67053438,3.50337919,11.15142089,45.84603849
22.05075852,2.17479900,2.40183176,6.11535992,40.79340250
19.73131485,-1.26610953,4.42463644,-1.68523106,33.43658083
13.61005617,-1.34386308,6.49831961,-6.25117450,28.32430402
13.60244526,-2.29350988,5.24608105,-3.63867110,28.41559845
20.17612212,1.67446739,15.16084968,4.79612756,32.05389675
22.71524193,8.20342198,19.26947884,8.83777407,34.52967564
25.94379345,9.06696092,12.74962928,9.59201432,37.19522683
25.91675092,4.04011852,11.26209950,7.93666109,32.63791285
14.70746411,-9.22670372,-2.69932092,2.34268979,17.11981356
15.22335360,-12.01358154,-8.82721289,1.12318395,17.33671163
30.45417711,5.66097864,2.88131970,0.70387199,34.20306212
29.33206518,11.74312530,0.11955139,-3.48175281,34.18215132
14.07968355,-2.25497003,-7.54940612,-3.59663741,19.56141814
9.54262023,-6.94226783,-8.81613920,-5.11301057,15.06328560
9.81172882,0.67393136,-5.60510651,-12.99876408,15.40229469
1.67501730,1.53483843,0.13650971,-17.66921732,6.43565014
-2.15930182,-0.18388842,5.02445669,-16.46701004,1.95078264
4.42874009,4.95220384,13.60610153,-11.96862832,5.47895521
6.50984854,8.55369931,10.44510183,-5.30763574,-1.02891210
0.96388889,5.02625240,0.36677867,-2.55980406,-7.63399272
-1.85610920,5.23248612,5.24630054,-6.46105858,-1.55094725
1.22753062,10.77885150,13.40360497,-4.76279407,5.49916830
0.90835999,4.94172787,10.01686499,5.83340570,8.73914848
-7.73413015,-9.08966897,-6.44838131,7.78882018,6.29608262
-14.24504172,-8.08094234,-11.57327750,0.64578748,-5.46859229
-22.41918442,0.60949170,-0.52385517,-8.66520355,-20.21889147
-47.04407147,-9.04447670,-9.78022682,-33.56021848,-41.83625925
-67.86893773,-23.24918917,-24.72691124,-57.19040347,-66.41714522
-57.87178961,-17.00398135,-13.98487680,-43.10412103,-63.49862707
-39.45044494,-5.22421362,3.11865272,-18.26880613,-42.59734878
-37.06465159,-6.77209097,3.49887893,-15.50047615,-39.28729919
-33.17751444,-5.20390994,2.16314401,-6.27907401,-36.48323704
-24.00697515,5.77411377,12.51206124,10.99293966,-22.10294806
-26.55669110,3.25969322,3.93539776,3.92467519,-23.03093969
-30.57308165,-8.26735986,-14.54176229,-9.04308934,-32.06319967
-28.80651395,-6.84594459,-11.86153083,-6.00161730,-31.27417294
-33.97234508,-3.21582557,-11.96139396,-4.15684722,-32.08177672
-35.80668088,-6.93163777,-14.41283154,-7.13089772,-33.50227366
-22.40066644,-0.56173422,-5.79202798,-3.54033584,-26.49131374
-11.77112366,12.35939270,5.39415777,7.88861201,-17.90211202
-18.77967298,10.81904829,12.79099708,13.68300969,-17.62330466
-30.01376502,3.70070673,5.57941410,8.22583516,-24.06639000
-29.09751530,9.04692670,2.96807245,9.16034321,-25.53459728
-25.84764545,14.71982108,11.10821350,13.79926279,-22.76945349
-27.46223075,13.34608041,11.49350276,5.27710437,-25.57008523
-24.25965245,17.03991329,11.73500779,-3.90491718,-31.15826868
-21.11265318,19.71703861,8.48952096,0.24587362,-31.54896079
-26.06008383,15.41916594,3.39805977,7.99634777,-25.91258303
-31.95934959,10.54874702,5.77820884,5.97582996,-23.03423297
-31.23736843,4.18010494,8.47560766,-4.68605505,-27.88636895
-29.92200332,-2.57272315,6.95980937,-11.40658439,-32.97818869
-38.02683035,-5.10990737,-4.31175141,-9.47708327,-37.74607088
-38.64547465,-3.23252382,-13.56387596,-7.01677418,-41.03040788
-9.78949532,-1.69080031,-17.17196834,-9.20366797,-25.73633634
