EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.28052849,-22.39332094,-1.85248756,-11.19640085,6.21600166
0.10796609,-47.18038141,-6.14188086,-28.58229817,13.73608181
2.47846118,-34.98620850,-5.51424495,-28.65350731,13.95505007
1.92376014,-36.66832556,-2.88905158,-26.77198841,11.55739429
4.11246390,-48.32082519,-5.75432078,-22.82910686,18.77979837
14.68078924,-30.55688011,-3.97046365,-9.35838185,30.51849986
8.51897703,-22.51583272,-4.95390277,-14.71243765,18.17950615
-1.24343036,-31.73140715,-14.33024896,-20.44374048,8.20946170
-0.45204761,-36.76610722,-13.95581186,-16.61255592,17.21263896
-3.28315731,-27.77649329,-14.27480781,-23.14079829,14.09162108
-9.45636820,-22.39786918,-22.29425493,-30.43109598,2.28432337
-19.75559097,-40.27092171,-21.95547652,-34.89015395,-6.38623946
-17.00981786,-40.17680334,-16.10315640,-28.80355376,-0.82261563
-7.87677062,-21.93341895,-14.79070389,-21.98037977,5.81290031
-10.52127626,-23.81687926,-21.99443659,-26.88498872,-0.78397043
-11.05899087,-33.04792598,-26.96136171,-27.77701376,-4.33798793
-12.98836537,-36.30857999,-22.69710200,-29.61009551,-7.32233823
-11.51360527,-25.50878655,-21.08111182,-27.83562234,-4.91633454
-9.13373620,-15.87834897,-24.46251953,-27.98392776,-4.14456647
-16.14908114,-21.83829149,-30.69942043,-42.00521639,-14.94971970
-15.88113480,-20.42714030,-30.77403257,-43.48164295,-17.24250825
-15.01947519,-19.71860879,-19.11984514,-35.28294236,-17.53036228
-11.19673708,-18.70688144,-8.60912903,-25.89364769,-10.74394842
-4.02557014,-9.83522425,-2.91246693,-15.69608642,1.73543028
-6.17779467,-9.35138992,-2.78990784,-12.96771844,0.19556541
1.23153106,-5.71540834,1.09440103,-2.42874160,5.29079858
9.88038102,3.53827096,18.08520344,8.11322529,13.35063496
8.33029136,12.12793092,25.74550659,12.24782178,12.06775578
8.51590980,9.87354995,21.21758086,17.37093157,12.18808499
16.04349472,0.38980433,25.68929728,23.12272093,20.17274178
31.36396068,18.86570325,39.39974576,39.51284022,37.16255664
30.59395288,38.83622469,48.18102396,42.29033523,36.15947504
20.14631220,29.12450767,40.22870260,27.97776731,22.43770210
24.22413031,21.05730994,28.99184925,30.30772587,23.60229623
32.66049367,31.78919309,30.45046218,41.66195091,30.64721389
33.96784415,35.95641442,32.20858117,39.44434619,32.02853491
18.88873675,14.15086175,26.86869018,19.09252482,18.11831262
17.25143976,12.49732778,27.15197441,19.36548866,19.20608332
35.74909009,33.83486912,32.91016276,43.12543754,40.61783843
22.54617196,20.96406112,23.31255588,33.55260210,27.26692921
0.28088398,3.63760466,14.47043560,14.16712683,5.73375669
3.24976033,7.27435914,30.26011421,17.19382334,10.07463167
12.01681799,6.98269469,32.61561423,19.01399353,14.80632975
12.57356558,4.95277440,13.02866041,12.49188311,13.27755521
1.05583057,3.31019068,11.86387365,3.26115418,7.28206616
-0.05971694,6.57049946,25.37701049,10.61806381,11.70094635
6.41225595,5.96326780,28.57833188,19.54503174,15.38257090
4.18534207,0.97724994,20.94863705,8.18895887,2.71405571
3.01658691,4.87312623,15.92695677,0.27302270,-0.95323928
-4.70567682,2.24328513,14.03908197,-1.08451174,-0.59302759
-8.22274447,7.23867567,9.82071986,6.85744125,-2.23659339
-4.82936044,19.39949202,10.30508504,15.77898792,-2.62968406
-3.92494450,15.05339808,12.58732586,8.84446387,-3.86981256
4.29297535,13.79481696,10.35305993,8.41544304,-1.15993262
4.77858336,17.86647956,5.91171414,11.91022440,-3.81392755
2.18399445,19.78817664,-0.04342657,8.02473534,-1.93684651
0.46620725,16.55741880,-2.37342535,1.75099492,-1.76082600
-7.59966273,15.76625668,1.95710113,1.90268362,-7.72503731
-1.03500413,25.89536084,9.69390518,13.92506828,3.89725077
8.27129503,13.97747211,11.62989528,14.06862218,9.06587012
11.29927226,4.55815309,9.77493980,15.98535409,5.62431301
11.75123698,30.34056682,22.30273961,30.40284828,12.13280782
8.26730032,45.18842941,35.86156921,30.73062016,16.13010658
20.31374334,38.74062421,35.41043029,33.45514278,24.35967949
27.26193188,34.82281376,38.61994368,39.52814107,26.03314038
17.60406964,41.40185786,42.15822431,38.24283043,18.09440471
17.04854046,44.36164314,35.73840201,40.89300222,20.89157920
21.04879994,31.24820533,29.12061752,40.90742683,25.21946940
22.10633145,25.14196094,27.51768478,39.41365382,23.45513184
17.56588649,27.12111780,26.78354209,34.64478393,16.54566592
15.83075026,29.42626788,18.46768740,31.89939401,19.26560523
15.20674128,27.09274412,5.94392410,30.00111888,24.66285537
4.35126801,12.52298042,-0.15815153,14.24312939,9.53884396
6.94133254,8.73646757,2.17797469,14.17126550,3.87600973
12.37883758,10.94244121,7.05259602,25.69386183,7.50750582
5.38198394,14.23292654,3.40359993,23.84880696,2.42349408
4.75127863,20.01790821,-4.01037686,22.74353726,1.22344729
6.22419790,4.09215553,-8.99287717,18.07017760,-9.06914185
13.58835139,-4.98959303,-15.90454048,12.73935580,-13.90099341
31.24248871,4.84081000,-19.27879389,9.69783703,10.57974893
75.01710289,5.96155732,-19.05424162,12.54855120,59.43829599
150.45860754,2.32874930,-16.47172235,25.43754138,123.25842153
213.79225376,-0.93745898,-12.09853789,20.66758457,181.64456953
268.42979392,7.78100353,-9.16262037,14.46062365,239.81998801
311.85539410,13.04889669,-2.01916371,21.84265952,280.21472279
303.18341689,-0.18804307,1.73434351,21.07836946,271.22221788
256.66515631,-1.84783693,-2.41548081,15.92033274,232.69671738
199.42468042,1.66352362,-7.35909721,4.66201350,180.05707505
150.39284866,-4.19277690,-16.95135762,-2.82130029,133.25143957
99.95430526,-16.05369954,-31.77739390,-15.48570286,84.19662174
24.01801648,-28.70089744,-53.84892589,-59.87266886,2.61689445
-42.33488322,-30.33757997,-68.49116400,-88.17066621,-66.75152733
-58.60278217,-23.92930658,-42.19196404,-47.37911259,-73.01123044
-31.67949306,1.49346572,7.20127251,35.42703221,-31.72735240
-25.72172015,19.56367872,26.64163220,67.87212930,-20.03484615
-66.50935124,6.62933717,10.19658844,32.68180905,-61.95812459
-91.25372083,10.42723989,-7.11785059,17.50454120,-82.81409694
-97.12286751,17.09878519,-14.04147640,21.09056727,-82.24582749
-108.83713178,5.99539218,-20.30203319,6.81729842,-98.58690338
-115.58609105,4.35509254,-22.70755553,-4.78007104,-113.63393825
-118.11379061,1.78010501,-23.77865142,-8.37805512,-112.40178430
-111.12328203,1.10763303,-19.82637720,-0.27534858,-97.84414171
-110.15817044,7.29618339,-7.80682517,4.12947379,-98.88525186
-118.08177782,9.90430234,-11.69360599,-1.70982321,-111.00503028
-119.35208005,7.69010323,-25.71135355,-1.08235275,-109.49532603
-127.41581620,3.13674732,-28.97823106,-6.76950765,-115.06965423
-137.80077379,6.98694932,-29.59820243,-14.87087472,-124.80643917
-144.84160212,1.55113786,-27.75146887,-18.20356222,-130.36732439
-145.07512035,-8.79979508,-22.08147055,-18.44303690,-133.44352210
-140.16098553,-2.42169923,-20.18732041,-16.51387277,-130.34778870
-147.59833144,-2.60782189,-23.35688808,-23.48688731,-134.20855155
