EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
0.90147,-7.22587,-17.73570,-4.31421,23.05075
4.49132,-3.12334,-18.76158,-6.36548,25.10202
11.15782,-11.32841,-17.73570,-6.87818,24.58884
6.54259,-17.48222,-18.76158,-4.82691,21.51218
-0.12392,-9.27714,-21.32554,-7.90406,18.94821
2.44005,-3.12334,-26.96665,-12.00660,19.97360
7.05528,-1.07207,-23.88951,-2.26295,27.15329
1.92735,-5.17460,-19.27427,0.30102,25.61472
5.51671,-1.07207,-9.53062,5.94213,31.76853
5.51671,-1.07207,-6.96665,11.58325,36.89695
-7.30360,-5.17460,-19.27427,-2.26295,24.07614
-8.84218,0.97920,-16.71031,-8.92994,17.40964
-10.89345,-5.17460,-14.14634,-13.54517,16.38376
-6.79091,-9.27714,-15.17173,-9.44263,23.05075
-0.63710,-1.07207,-13.12046,1.83959,25.10202
-11.40614,-7.22587,-19.27427,-4.82691,11.25583
-12.94472,-9.27714,-17.22300,-3.80152,17.40964
-12.94472,-15.43095,-14.65904,-1.75025,18.43503
-21.14980,-15.43095,-15.17173,-7.90406,3.56345
-19.61122,-9.27714,-16.71031,-7.90406,4.58884
-10.38026,-13.37968,-24.91538,-6.36548,12.79440
1.92735,-13.37968,-19.78697,2.86498,22.53757
-7.30360,-9.27714,-16.71031,-2.26295,18.43503
-18.07265,-11.32841,-18.24888,-9.44263,13.81980
-6.79091,-9.27714,-15.17173,3.89086,20.48630
-6.79091,-11.32841,-22.35142,2.86498,15.87107
-9.86757,-9.27714,-16.19761,-2.77564,16.38376
-10.89345,-9.27714,-10.55650,-4.82691,16.89694
-12.94472,-13.37968,-20.30015,-6.87818,5.10202
-11.40614,-7.22587,-19.78697,-2.26295,3.56345
-20.12392,-9.27714,-14.14634,-5.85279,3.56345
-12.43202,-3.12334,-4.91538,6.96752,13.81980
0.90147,-1.07207,-6.45396,22.35229,19.97360
-3.71376,-11.32841,-16.19761,16.19848,13.81980
-3.20107,-5.17460,-7.99253,19.27563,22.02487
-4.73964,-3.12334,-5.94126,22.35229,20.99948
-4.22646,-9.27714,-9.53062,14.14721,15.87107
0.38878,-9.27714,-10.55650,2.86498,15.35837
8.59386,-9.27714,-12.60777,10.04467,21.51218
15.26036,-1.07207,-5.42808,26.96752,32.28122
1.92735,-7.22587,-6.45396,16.19848,21.51218
8.59386,-3.12334,-5.42808,13.63452,26.12741
43.46544,3.03047,1.75112,25.42944,60.48630
76.28624,5.08174,1.23842,23.37817,90.22995
117.31163,13.28682,7.90493,28.50610,127.15329
157.31163,5.08174,3.80239,22.86498,169.71726
198.33751,-1.07207,-3.37681,11.07006,217.40964
236.28624,9.18428,9.95620,20.30102,257.92233
248.08116,11.23555,23.80239,33.63452,275.35837
252.18370,17.38985,33.03335,42.86498,285.61472
250.64513,17.38985,30.98208,46.45483,282.02487
231.15782,9.18428,25.85366,47.99340,260.99948
