EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
43.74201,33.10048,29.51451,42.76091,59.11711
41.69074,22.84364,22.84800,41.73552,55.01457
39.12678,20.79237,22.33482,32.50456,46.29680
31.94709,26.94618,27.97593,29.94060,49.88615
27.33186,22.84364,28.48912,23.78679,49.88615
43.22932,31.04872,35.66832,35.06853,49.88615
32.45978,26.94618,28.48912,25.83806,36.04045
24.25471,26.94618,22.84800,14.04313,33.47600
25.28059,24.89491,24.38609,15.58171,27.32219
12.97297,18.74111,24.89927,10.45329,8.86076
15.53693,37.20302,33.61705,14.55583,23.21965
9.89582,28.99745,29.00181,10.45329,30.39934
6.81867,16.68984,30.54039,17.11979,22.70695
4.25471,20.79237,35.66832,15.58171,20.14299
-9.07830,18.74111,27.46324,-4.41829,19.62980
5.28059,35.15175,34.64292,15.58171,38.60441
8.35725,35.15175,31.56578,17.11979,30.39934
-6.51434,26.94618,21.30943,1.73552,11.42473
-11.64275,28.99745,22.33482,14.04313,17.57853
-12.66814,22.84364,20.28355,16.09440,17.57853
-5.48895,35.15175,24.89927,20.19694,22.19426
-27.54022,28.99745,18.23228,13.53044,8.34807
-39.84783,8.48476,10.02720,1.73552,-11.13924
-20.87322,18.74111,14.12974,6.86345,0.65568
-28.56561,20.79237,15.15562,5.32536,2.70695
-30.61688,26.94618,27.46324,12.50456,-4.47273
-29.59148,16.68984,25.41197,7.88933,-8.57527
-35.74529,6.43349,7.97593,-1.85433,-2.93416
-28.56561,18.74111,6.95054,3.27409,2.70695
-26.51434,20.79237,1.30943,-8.00814,-8.06258
-16.25799,26.94618,1.30943,-3.90560,8.34807
-18.82195,31.04872,9.51451,3.27409,19.11711
-21.38641,33.10048,15.66832,2.76091,10.91203
-4.97576,37.20302,16.69419,5.32536,18.60441
-16.25799,18.74111,5.41197,-18.77718,10.91203
-20.87322,28.99745,6.95054,-17.75179,3.21965
-15.23260,43.35683,7.46324,-2.36702,-2.42147
-16.77068,31.04872,-3.30581,-11.59798,-10.62654
-3.95037,33.10048,-0.74184,-4.41829,4.24553
-8.56561,33.10048,-6.89565,-6.98274,2.70695
4.76740,31.04872,-9.45961,-10.57210,9.37346
53.48566,28.99745,4.89927,5.32536,47.83488
103.22932,33.10048,14.12974,16.09440,93.98918
157.07551,57.71571,26.95054,28.40202,145.78361
183.22932,51.56191,29.51451,18.65837,176.04045
224.76740,53.61318,33.61705,17.11979,222.19426
283.22932,70.02333,42.33482,33.53044,282.70695
305.28059,61.81825,42.33482,33.53044,305.78361
316.04963,74.12587,47.97593,39.68425,318.09172
300.66486,76.17714,42.84800,35.58171,309.88615
285.79328,74.12587,47.46324,40.70964,299.11711
280.15217,84.38222,56.18101,56.60710,296.04045
250.40852,76.17714,41.82212,43.27409,262.70695
231.94709,82.33095,47.46324,46.86345,232.45061
209.89582,84.38222,60.28355,52.50456,210.39934
184.25471,86.43349,64.89927,54.04313,188.34807
168.87043,94.63857,65.92466,59.17155,167.32219
139.63947,76.17714,52.07847,36.60710,138.60441
128.35725,74.12587,46.43785,32.50456,131.42473
117.58820,76.17714,44.38609,38.65837,117.57853
96.56232,67.97206,39.25816,34.04313,91.42473
85.79328,70.02333,38.23228,33.53044,78.60441
60.66486,59.76698,27.46324,21.22282,55.52727
48.35725,67.97206,22.33482,27.88933,45.27092
37.58820,65.92079,20.28355,34.55583,27.83488
22.71613,61.81825,25.41197,34.04313,5.78361
21.69074,67.97206,31.05308,40.19694,9.88615
9.89582,43.35683,13.10435,21.73552,-1.39559
18.61359,43.35683,21.30943,28.40202,-1.39559
15.02424,53.61318,37.20689,41.73552,8.34807
-3.95037,39.25429,24.38609,15.58171,-2.93416
18.10090,45.40810,24.89927,17.11979,3.73234
15.02424,39.25429,19.77085,22.76091,2.70695
-2.92449,31.04872,7.46324,12.50456,-8.57527
-5.48895,28.99745,6.43785,7.37663,-18.83162
-11.12957,26.94618,6.43785,8.91472,-29.60066
2.20344,39.25429,17.71958,25.32536,-19.34432
2.71613,35.15175,19.77085,20.19694,-23.44686
-10.10418,31.04872,16.69419,15.06853,-31.13924
-19.33514,22.84364,9.00181,16.09440,-35.24178
-30.10418,6.43349,-7.92153,1.22282,-51.13924
-29.59148,16.68984,-6.38295,5.32536,-46.01082
-47.54022,20.79237,1.30943,6.35075,-43.44686
-35.23260,28.99745,11.56578,14.04313,-32.67781
-3.95037,35.15175,15.66832,19.68425,-22.42147
-15.74529,12.58730,4.89927,-1.85433,-38.83162
-16.25799,22.84364,14.12974,9.42790,-29.60066
-13.69402,31.04872,14.12974,16.60710,-23.44686
-11.64275,18.74111,10.02720,9.42790,-27.03670
1.69074,10.53603,17.20689,16.60710,-18.83162
-8.56561,-1.77159,6.95054,7.37663,-27.54939
-22.41180,0.27968,-2.79311,3.27409,-31.65193
-34.71941,-12.02794,-8.94692,-6.46956,-38.31893
-29.59148,-16.13048,-4.84438,-8.52083,-42.42147
-14.20672,8.48476,7.46324,7.88933,-32.67781
-32.15545,-1.77159,-1.76772,-3.90560,-48.06258
-36.25799,-1.77159,-3.30581,-5.95687,-53.19051
-37.79656,8.48476,1.82212,-3.39290,-51.13924
-40.87322,2.33095,0.79673,-12.11067,-57.29305
-22.92449,-12.02794,-0.74184,-3.90560,-46.52400
-41.38641,-36.64317,-13.56215,-14.16194,-57.29305
-52.66814,-26.38682,-8.43422,-17.75179,-61.90828
-37.28387,-16.13048,2.33482,-8.00814,-47.03670
-31.64275,-22.28429,-1.76772,-4.41829,-38.83162
-28.56561,-5.87413,1.30943,8.40202,-34.72908
-42.92449,-12.02794,-5.35708,-3.39290,-48.06258
-42.92449,-16.13048,-8.43422,-8.52083,-43.95955
-41.38641,-12.02794,-9.97280,-1.85433,-41.90828
-48.56561,-22.28429,-15.10073,-2.88021,-54.21639
-36.77068,-12.02794,-7.40834,9.42790,-44.98543
-39.33514,-16.13048,-14.07534,-1.85433,-45.49813
-40.87322,-22.28429,-23.30581,-8.00814,-47.54939
-41.89910,-18.18175,-19.20327,9.42790,-48.06258
-51.12957,-16.13048,-16.12661,7.88933,-49.60066
-34.20672,0.27968,-3.81899,9.42790,-27.03670
-23.43768,-1.77159,-3.30581,1.22282,-23.44686
-24.46307,-5.87413,-13.56215,-4.93147,-32.67781
-33.18133,-7.92540,-24.84438,-2.88021,-34.21639
-42.92449,-24.33555,-33.56215,-9.54671,-38.31893
-22.41180,-18.18175,-20.74184,3.27409,-22.42147
-19.84783,-20.23302,-22.79311,-2.88021,-24.98543
-20.36053,-28.43809,-29.45961,-17.23909,-37.29305
10.40852,-20.23302,-16.12661,-7.49544,-18.83162
37.07551,-28.43809,-15.61391,-15.18782,2.19426
83.74201,-20.23302,-8.94692,-9.03401,47.83488
115.53693,-14.07921,1.82212,5.32536,93.47600
149.38312,-9.97667,9.51451,17.11979,132.96330
225.79328,14.63857,18.74546,34.55583,200.65568
273.99836,14.63857,15.15562,24.29948,255.01457
302.20344,12.58730,17.20689,25.32536,289.88615
321.69074,20.79237,23.87339,29.42790,305.27092
330.92170,33.10048,37.20689,29.94060,309.37346
325.79328,41.30556,49.51451,38.14567,303.21965
278.10090,16.68984,36.69419,19.68425,261.16838
251.43439,16.68984,39.77085,25.83806,235.52727
243.22932,22.84364,41.30943,42.24821,220.14299
212.97297,8.48476,21.30943,29.42790,190.91203
201.17805,18.74111,25.41197,33.01726,180.14299
184.76740,14.63857,25.41197,31.99186,156.55314
153.48566,10.53603,16.18101,21.73552,128.34807
127.33186,6.43349,12.07847,11.47917,103.21965
109.38312,-3.82286,13.10435,4.29948,76.04045
96.56232,6.43349,22.33482,14.55583,67.83488
68.35725,-7.92540,15.66832,2.76091,44.24553
68.35725,-14.07921,16.69419,2.24821,33.47600
69.89582,-3.82286,22.33482,9.94060,38.09172
37.58820,-20.23302,10.54039,-1.34163,18.60441
28.87043,-28.43809,9.51451,6.35075,12.45061
18.10090,-36.64317,6.43785,2.24821,5.78361
1.17805,-34.59190,0.79673,1.73552,-2.93416
-9.59148,-32.54063,-0.74184,11.47917,-7.54939
-24.46307,-51.00255,-7.92153,-6.98274,-23.44686
-12.15545,-51.00255,-2.79311,-8.00814,-22.93416
-27.54022,-53.05382,-6.89565,-11.59798,-37.29305
-63.43768,-55.10509,-15.10073,-24.93147,-59.34432
-68.56561,-46.89952,-7.40834,-18.77718,-57.29305
-70.61688,-53.05382,-9.45961,-23.90560,-62.93416
-69.07830,-42.79698,-15.10073,-26.46956,-63.95955
-75.74529,-40.74571,-25.35708,-32.11067,-68.06258
-68.56561,-44.84825,-26.89565,-34.16194,-75.75447
-51.64275,-40.74571,-20.22915,-22.36702,-75.75447
-74.20672,-55.10509,-27.92153,-30.57210,-83.95955
-79.33514,-48.95128,-21.76772,-26.98274,-79.34432
-71.64275,-46.89952,-18.17788,-20.82845,-81.39559
-74.71941,-55.10509,-24.84438,-20.31575,-89.08797
-77.28387,-46.89952,-20.74184,-14.16194,-85.49813
-94.71941,-51.00255,-21.76772,-28.52083,-94.72908
-73.69402,-42.79698,-21.25454,-15.18782,-77.80574
-47.54022,-34.59190,-26.89565,-2.36702,-66.01082
