EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-49.90900,42.77925,2.47005,50.41872,47.01111
-76.06281,34.57417,5.54671,52.98317,30.60095
-78.62677,22.26655,6.05940,57.59841,40.34411
-39.13947,36.62544,15.29036,57.08571,67.52380
-42.21662,36.62544,11.18782,50.93190,51.62634
-77.60089,20.21528,-2.14568,52.98317,27.01111
-74.01154,14.06147,1.95686,56.57253,32.65222
-36.57550,28.42036,12.72639,60.67507,40.85730
-38.11408,36.62544,10.16194,59.13698,36.75476
-80.16535,24.31782,-3.17107,43.75222,26.49841
-75.54963,18.16401,-3.17107,39.64968,24.95984
-45.29328,22.26655,3.49544,38.11110,29.06237
-46.83185,16.11274,-0.60710,36.05983,31.11364
-43.24201,-4.39995,-9.32488,41.18825,29.06237
-35.54963,-18.75884,-17.01726,32.98317,20.34411
-51.96027,-0.29741,-15.99187,25.80348,19.31872
-66.83185,3.80512,-11.37615,34.52126,11.62634
-45.29328,-12.60503,-10.86345,50.93190,13.67761
-17.60089,-6.45122,-8.81218,58.11110,35.21618
-37.08820,-10.55376,-12.91472,38.11110,26.49841
-66.83185,-22.86138,-22.65837,23.75222,1.88269
-66.31916,-31.06646,-32.40202,24.77761,-7.34778
-61.70343,-37.22075,-37.01726,17.59841,-7.86097
-62.72931,-29.01519,-29.83806,22.21364,-3.24524
-56.06281,-26.96392,-25.22234,32.46999,5.47253
-45.80597,-35.16900,-25.22234,30.41872,14.19030
-53.49836,-49.52837,-28.29949,17.59841,-0.68128
-43.75470,-51.57964,-35.99187,15.54714,-9.91223
-23.24201,-35.16900,-33.42741,26.82888,22.90857
-47.34455,-43.37456,-34.96599,17.59841,23.42126
-56.57550,-55.68218,-44.19695,17.08571,-7.86097
-26.83185,-45.42583,-34.96599,32.98317,4.44714
-11.44709,-39.27202,-23.17107,26.31618,31.11364
-18.62677,-39.27202,-25.22234,25.80348,30.08777
-39.65216,-51.57964,-32.91472,31.95729,15.72888
-34.52423,-51.57964,-31.88933,28.36745,16.24157
-7.85724,-47.47710,-25.22234,24.77761,20.85730
-1.70343,-47.47710,-20.60710,26.82888,12.13903
-9.90900,-31.06646,-5.73503,40.67507,16.24157
-16.57550,-24.91265,6.05940,44.77761,22.90857
-19.13947,-35.16900,-6.76091,31.95729,17.78015
-23.75470,-39.27202,-24.19695,17.59841,5.98523
-16.06281,-43.37456,-28.81218,6.82888,0.34411
3.42450,-43.37456,-24.70964,5.29079,8.03650
-13.49836,-47.47710,-27.27361,5.80348,3.42126
-30.42170,-53.63091,-39.06853,2.21364,-3.24524
-3.75470,-49.52837,-31.37615,5.80348,4.44714
5.98846,-37.22075,-17.01726,7.85475,1.36999
-7.85724,-35.16900,-27.27361,-4.45286,-14.01477
-1.70343,-49.52837,-38.55583,-12.65794,-18.11731
2.39911,-51.57964,-27.78630,0.67507,-3.24524
-3.75470,-43.37456,-15.99187,6.82888,1.88269
4.96307,-43.37456,-15.99187,-8.55540,-5.29651
25.47577,-26.96392,-2.14568,1.18825,11.11364
22.91180,-18.75884,5.54671,17.08571,14.70349
1.88592,-37.22075,-15.99187,7.85475,-11.45032
12.65545,-29.01519,-21.11980,3.75222,-5.29651
35.73211,-8.50249,-4.19695,5.80348,19.83142
34.19403,-16.70757,-2.65837,7.85475,19.31872
36.75799,-26.96392,-6.24822,12.46999,13.67761
50.60418,-22.86138,-4.19695,12.98317,14.70349
38.29657,-18.75884,-11.37615,8.88063,3.93396
15.21942,-8.50249,-12.40202,4.77761,-2.73255
33.68084,9.95893,-3.68376,6.31618,14.70349
58.29657,1.75385,-2.65837,7.85475,14.19030
45.98846,-18.75884,-6.24822,10.41872,1.88269
40.86053,-12.60503,-2.65837,15.03444,21.88269
50.60418,-4.39995,-6.76091,1.18825,32.13903
61.37323,-8.50249,-15.99187,-5.47874,10.60095
57.27069,-10.55376,-7.27361,2.72634,-2.21985
39.83465,-0.29741,-0.60710,-0.35032,9.57507
55.73211,7.90766,-5.22234,1.70095,25.98523
71.62957,1.75385,-7.27361,7.34206,20.85730
63.42450,-0.29741,-2.65837,7.85475,12.13903
37.27069,3.80512,-7.27361,5.29079,6.49841
10.09100,-12.60503,-27.27361,-11.11937,-2.73255
19.32196,-8.50249,-24.70964,-9.58128,1.88269
43.93719,3.80512,-7.78630,8.36745,0.34411
60.34784,-0.29741,-7.78630,10.41872,-1.19397
