EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
-45.27912,-3.89465,-10.72450,-6.43485,-63.77800
-84.76593,-16.20226,-25.59609,-17.71659,-76.59880
-98.09943,-20.30480,-30.21132,-12.58866,-77.11150
-53.48419,-18.25353,-36.36513,-8.99881,-71.98357
-24.76593,-18.25353,-37.39101,-9.51151,-69.41912
-44.76593,-16.20226,-31.23720,-7.46024,-68.90642
-50.91974,-12.09972,-26.10878,-4.89627,-62.23992
-41.17658,-7.99718,-13.80117,-8.48612,-62.23992
-62.71466,-16.20226,-23.54482,-28.99881,-82.75261
-76.04816,-20.30480,-43.03212,-47.97342,-88.39373
-72.45831,-14.15099,-36.36513,-50.53739,-79.16277
-73.48419,-14.15099,-28.67324,-46.43485,-86.34246
-71.94562,-16.20226,-36.36513,-41.81913,-104.29119
-88.86847,-22.35607,-49.69863,-39.76786,-113.52166
-93.48419,-22.35607,-51.74990,-28.48612,-104.29119
-63.74054,-18.25353,-44.05751,-19.25516,-94.03484
-72.45831,-22.35607,-42.51894,-25.40897,-99.16277
-99.63800,-18.25353,-33.80117,-18.22977,-95.06023
-70.40705,-14.15099,-25.08339,-10.53739,-80.18865
-38.61212,-16.20226,-27.13466,-21.81913,-71.98357
-64.25324,-20.30480,-27.13466,-39.25516,-73.00896
-81.17658,-20.30480,-29.69863,-48.99881,-76.59880
-60.66339,-10.04845,-31.23720,-38.74247,-70.44500
-61.17658,-16.20226,-33.80117,-28.99881,-71.47039
-65.27912,-24.40734,-32.26259,-20.28104,-75.57293
-51.94562,-20.30480,-21.49355,-8.99881,-68.90642
-58.61212,-24.40734,-25.08339,-10.53739,-69.41912
-82.71466,-30.56115,-39.95497,-18.22977,-73.52166
-96.04816,-36.71496,-50.72450,-30.02469,-80.18865
-64.76593,-40.81750,-52.26259,-30.53739,-82.23992
-31.43292,-34.66369,-48.16005,-26.43485,-80.18865
-72.97150,-38.76623,-48.67324,-33.10135,-89.93181
-109.38165,-44.92004,-43.03212,-33.61405,-91.47039
-70.40705,-38.76623,-34.31386,-24.89627,-74.54754
-46.30451,-34.66369,-32.26259,-16.69120,-62.23992
-69.38165,-36.71496,-31.23720,-14.12723,-66.34246
-66.30451,-40.81750,-44.57070,-26.94754,-69.41912
-41.17658,-38.76623,-55.33974,-38.22977,-56.59880
-41.17658,-38.76623,-47.13466,-35.66532,-49.41912
-40.66339,-36.71496,-45.08339,-37.71659,-50.95769
-29.38165,-32.61242,-49.18593,-47.46024,-45.31658
-21.68927,-32.61242,-54.82704,-60.79374,-41.72673
0.87469,-32.61242,-57.90370,-72.07596,-43.26531
4.97723,-32.61242,-52.77577,-75.15262,-40.70134
-26.30451,-34.66369,-50.72450,-69.51151,-39.67546
-38.61212,-36.71496,-54.31386,-64.38358,-48.90642
-20.15070,-44.92004,-60.98085,-65.92167,-62.23992
-12.45831,-44.92004,-56.87831,-58.74247,-56.08611
-38.09943,-38.76623,-49.18593,-56.69120,-50.95769
-51.94562,-38.76623,-56.87831,-65.92167,-63.26531
-19.12531,-34.66369,-58.92958,-63.35770,-67.88054
-15.53546,-34.66369,-53.28847,-67.46024,-68.39373
