EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
14.41243,-11.99011,-8.78815,-20.32469,2.26253
18.00227,-14.04138,-0.07038,-16.73534,5.85237
11.33528,-9.93884,-26.73688,-18.27342,-7.99382
19.54036,-1.73376,1.46819,-15.70946,-3.37858
27.23274,-1.73376,-1.60895,-12.63280,5.85237
20.05354,-5.83630,-14.42927,-5.96581,-0.81413
8.77131,-11.99011,-9.30134,-5.96581,-12.60905
6.20735,-14.04138,-28.78815,-10.06835,-15.68620
16.97639,-14.04138,-8.78815,-5.45311,-5.94255
20.56623,-14.04138,-12.89069,-2.88915,-5.42985
14.41243,-11.99011,-13.40388,-5.45311,-11.07097
13.89973,-3.78503,11.21185,-4.42723,-9.53239
13.38655,2.36878,-3.66022,-2.37596,-13.12223
11.84846,-7.88757,6.08343,-4.94042,-18.25016
3.64289,-18.14392,-2.12165,-14.17088,-26.96794
-0.97234,-11.99011,-1.09577,-16.73534,-33.12223
4.15608,-7.88757,26.08343,-11.09422,-33.63493
6.72004,-16.09265,-0.58307,-13.65819,-35.68620
10.82258,-18.14392,2.49359,-14.68407,-28.50651
8.25862,-14.04138,-4.17292,-9.04295,-30.04509
1.59163,-18.14392,-23.66022,-3.40184,-35.17350
3.13020,-20.19519,-9.30134,-2.37596,-29.53239
4.15608,-16.09265,-20.58307,-9.04295,-29.01921
11.33528,-18.14392,5.57073,-6.47850,-20.30143
21.59163,-16.09265,20.95550,-1.35057,-7.48112
27.74543,-3.78503,16.33978,4.29054,-2.86540
35.43782,6.47132,48.13470,18.13673,8.41634
31.33528,0.31751,21.46819,15.57277,8.41634
14.41243,-16.09265,-0.58307,-2.37596,-9.01921
8.25862,-18.14392,-3.66022,-6.47850,-16.19890
24.66877,-5.83630,-16.99323,4.29054,-4.91667
32.87385,-1.73376,-6.73688,7.36720,1.23714
22.10481,-3.78503,-30.32673,-0.32469,-12.09636
34.92512,-1.73376,-22.12165,-5.45311,-8.50651
64.15608,4.42005,-4.17292,2.75197,8.92903
59.54036,-1.73376,-21.09577,14.03419,-1.32731
44.15608,-7.88757,4.54485,8.90578,-17.22477
51.84846,-1.73376,9.67327,1.21339,-12.60905
46.20735,-3.78503,15.31439,9.93165,-15.17350
18.51496,-14.04138,20.95550,8.90578,-40.30143
18.51496,-20.19519,-5.71149,-4.42723,-47.99382
40.05354,-26.34899,9.16058,-2.88915,-27.99382
41.59163,-28.40026,-8.27546,-6.47850,-26.45524
54.92512,-16.09265,-18.01911,-10.06835,-22.86540
81.07893,-9.93884,-2.12165,-0.32469,-0.30143
76.46370,-20.19519,-32.89069,-6.99169,1.74984
69.28401,-18.14392,-23.14704,-19.81200,-2.86540
74.41243,-3.78503,-14.94196,-16.73534,-3.89128
71.84846,-1.73376,-14.42927,-9.55565,-5.94255
66.20735,4.42005,6.59612,-10.58153,-6.45524
65.69416,16.72767,-4.17292,-10.58153,-12.60905
71.33528,22.88147,14.80120,0.18800,-10.55778
69.79719,16.72767,6.59612,0.70070,-10.04509
60.56623,4.42005,-15.96784,-15.70946,-17.22477
52.36116,-1.73376,-8.78815,-28.53026,-19.78874
50.82258,-1.73376,-36.48054,-28.01708,-18.76286
58.51496,2.36878,-24.17292,-16.73534,-7.48112
58.00227,-3.78503,-21.09577,-16.22215,2.77523
53.38655,-7.88757,-40.07038,-18.27342,1.23714
54.92512,-3.78503,-12.89069,-9.55565,-4.40397
46.20735,-1.73376,-21.60895,-9.55565,-18.25016
33.38655,-1.73376,-19.55768,-18.27342,-27.48112
31.84846,-3.78503,-17.50641,-20.83788,-29.53239
38.00227,-3.78503,-26.22419,-15.70946,-27.99382
41.59163,-3.78503,2.49359,-16.73534,-22.86540
39.02766,-1.73376,-8.78815,-24.94042,-21.32731
47.74543,2.36878,-5.19880,-13.65819,-13.63493
52.87385,2.36878,-1.60895,-6.47850,-5.94255
44.66877,-3.78503,-26.73688,-18.27342,-2.86540
