EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
12.39568,-3.80044,2.37472,-10.54439,15.34910
25.96298,-24.77432,9.85612,-22.77678,38.47794
16.86219,-31.11608,9.86788,-17.99442,27.69750
13.21707,-30.53772,5.10768,-22.78115,28.72891
18.85356,-34.40570,5.59063,-37.10128,34.87197
11.84595,-41.40003,-3.63701,-33.22628,15.60507
9.88561,-43.55660,-7.65780,-18.97865,11.66491
13.41953,-36.46296,-2.05151,-14.70441,22.36364
8.05473,-31.14241,-3.10650,-19.11920,21.66465
3.88876,-31.97319,-1.86013,-28.65838,14.68813
9.96572,-30.17574,1.21813,-36.84979,9.12192
20.45973,-20.68452,10.08626,-21.39353,13.24936
19.93103,-12.26830,13.92924,-5.25069,20.29737
9.77785,-9.27487,2.40993,-22.12770,14.65451
5.82874,-12.70075,-4.36067,-36.04008,3.31771
4.08090,-25.05450,-7.92785,-17.04442,-0.60469
3.54695,-30.37552,-6.62523,-2.66737,3.66134
12.58039,-16.44332,0.47243,-16.08031,8.95094
20.93701,-7.15376,-0.18588,-21.76545,11.22242
21.52985,-19.20310,-0.34456,-3.83761,14.22752
16.85098,-23.37741,4.80560,9.87057,19.51940
0.71840,-15.21135,16.13614,9.46822,16.29225
-5.19194,-21.67589,21.56700,6.99324,7.61098
19.97523,-24.31708,9.99485,3.16169,9.94368
34.03592,-13.16217,4.06944,-9.54335,8.97942
17.47831,-12.59977,0.81467,-22.44807,-8.69411
13.29135,-13.24598,-7.95613,-20.39803,-21.62417
17.33386,-7.14216,-15.67222,-20.13803,-26.79965
-5.34057,-15.21422,-31.34285,-43.13030,-43.82586
-34.25717,-31.66334,-45.06136,-69.09730,-65.62346
-45.97772,-35.27069,-49.12761,-73.39702,-72.22895
-38.97447,-23.48413,-36.77592,-55.38374,-52.69719
-15.96514,-5.88223,-12.23882,-26.53249,-20.00979
0.96115,-1.23544,-8.16910,-5.76382,-7.74896
5.09112,-5.74073,-9.52266,4.83005,-9.11438
8.35021,-2.02940,-2.92939,8.51471,-1.48764
9.79515,-3.26234,-4.90024,0.69230,1.06154
3.14483,-9.45203,-7.03694,-5.91037,-8.13782
-8.78761,-0.99705,-6.86566,-2.81203,-13.48277
-9.03255,13.44926,-3.19555,-4.53798,-9.42629
2.03411,19.08753,-1.63071,-20.20305,-3.31214
0.21910,14.15219,-7.52681,-33.75626,-3.62837
-12.69071,3.38766,-7.32757,-21.96709,-10.75233
-11.01562,2.54140,-0.31273,3.77141,-10.97231
3.38377,16.91716,10.94739,9.85935,-3.01125
7.65252,26.29693,15.00560,6.07327,0.97077
7.34388,22.46309,12.57983,17.47734,8.34885
12.22968,18.50429,14.85366,19.04487,12.08057
7.77220,17.47574,7.87594,1.85655,-3.20130
-5.71598,13.49732,1.91111,-2.26407,-13.48443
-11.31850,6.29991,1.16864,0.28471,-12.90862
-4.08173,4.19950,-6.37429,-7.08691,-19.43695
-0.85241,15.21196,-3.23220,-14.56261,-24.42260
-10.72152,29.36505,3.54803,-14.37398,-23.77198
-6.96147,24.33558,-3.67015,-4.25835,-20.11322
14.85535,3.35747,-18.64662,-0.10166,-3.81009
27.47543,1.97845,-18.07297,-1.63131,20.94489
37.89181,22.10612,12.32027,21.48507,41.76857
52.00331,22.90224,29.15457,47.26598,59.22668
43.33415,5.07210,20.35943,38.28700,60.37868
20.90402,1.64432,19.98187,25.93694,39.65735
17.21373,9.00071,25.04892,32.40356,24.35679
19.45260,12.36360,31.10087,34.98016,25.69225
